source_id,target_id,source,target,weight
11,191,bias unit,predicted value,0.15861445665359497
11,200,bias unit,regression coefficients,0.19481807947158813
11,213,bias unit,square projection error,0.16210384666919708
11,226,bias unit,test data set,0.21860605478286743
12,39,bias variance trade-off,cross validation sets,0.15385200083255768
12,60,bias variance trade-off,false negative,0.1679123044013977
12,111,bias variance trade-off,learning method,0.1867961585521698
12,118,bias variance trade-off,linear classifier,0.3300694227218628
12,124,bias variance trade-off,locality sensitive hashing,0.14543315768241882
12,158,bias variance trade-off,neural network,0.14332541823387146
12,202,bias variance trade-off,regression model,0.18445833027362823
12,223,bias variance trade-off,svm packages,0.17611123621463776
12,236,bias variance trade-off,unsupervised learning,0.16606418788433075
13,26,big data sets,features,0.14063692092895508
13,33,big data sets,convergence test,0.18878456950187683
13,35,big data sets,coordinate descent,0.1763433963060379
13,40,big data sets,data representation,0.2150370329618454
13,51,big data sets,document retrieval,0.14460371434688568
13,55,big data sets,estimated parameters,0.1674128770828247
13,61,big data sets,false positives,0.16594815254211426
13,107,big data sets,large margin classifier,0.17212307453155518
13,113,big data sets,learning rate,0.16929055750370026
13,149,big data sets,model complexity,0.16027916967868805
13,217,big data sets,stochastic gradient algorithm,0.15173760056495667
14,23,binary classification,cluster,0.1544080525636673
14,36,binary classification,covariance matrix,0.1765127032995224
14,45,binary classification,deep features,0.17304283380508423
14,46,binary classification,deep learning,0.1825319528579712
14,67,binary classification,feature vector,0.15294690430164337
14,157,binary classification,negative example,0.23188859224319458
14,160,binary classification,non-anomalous examples,0.1679167002439499
14,168,binary classification,optimal solution,0.16854701936244965
14,179,binary classification,pedestrian detection,0.19306033849716187
14,192,binary classification,prediction error,0.18593262135982513
14,243,binary classification,underfitting,0.18258655071258545
15,23,boosting algorithm,cluster,0.18843118846416473
15,50,boosting algorithm,dimensionality reduction,0.16329918801784515
15,56,boosting algorithm,evaluation metrics,0.14826557040214539
15,89,boosting algorithm,hypothesis,0.2551611661911011
15,106,boosting algorithm,labeled data,0.14967955648899078
15,116,boosting algorithm,likelihood function,0.1908004730939865
15,137,boosting algorithm,matrix multiplication,0.16089989244937897
15,183,boosting algorithm,polynomial regression,0.1915697455406189
15,189,boosting algorithm,precision recall curve,0.19594711065292358
15,210,boosting algorithm,spam filtering,0.22154934704303741
15,227,boosting algorithm,test error,0.1475144922733307
15,236,boosting algorithm,unsupervised learning,0.18666131794452667
15,239,boosting algorithm,variance problem,0.1837443709373474
16,68,character recognition,forward propagation,0.15002559125423431
16,102,character recognition,k-means objective,0.17820417881011963
16,103,character recognition,kernel function,0.14659066498279572
16,113,character recognition,learning rate,0.14497153460979462
16,129,character recognition,low rank matrix,0.15822093188762665
16,131,character recognition,machine learning algorithm,0.1723300814628601
16,152,character recognition,multi-class classification,0.17110097408294678
16,163,character recognition,normalized features,0.15995679795742035
16,164,character recognition,normalized representation,0.25132274627685547
16,178,character recognition,pca algorithm,0.15573862195014954
16,230,character recognition,training error,0.1407487392425537
17,42,character segmentation,decision boundaries,0.2084113508462906
17,47,character segmentation,deep neural network,0.16576428711414337
17,48,character segmentation,derivative term,0.22011396288871765
17,64,character segmentation,feature scaling,0.15773853659629822
17,69,character segmentation,gaussian density,0.14963746070861816
17,88,character segmentation,recall,0.1825760304927826
17,91,character segmentation,image classification,0.15539942681789398
17,125,character segmentation,log likelihood,0.14135831594467163
17,142,character segmentation,mean normalization,0.1398288458585739
17,197,character segmentation,random numbers,0.14459404349327087
17,199,character segmentation,recommender system,0.12943387031555176
18,20,classification accuracy,classification error,0.19555635750293732
18,23,classification accuracy,cluster,0.23950926959514618
18,66,classification accuracy,feature space,0.155828595161438
18,86,classification accuracy,high order polynomial,0.1424189805984497
18,94,classification accuracy,input data,0.153227299451828
18,124,classification accuracy,locality sensitive hashing,0.21805451810359955
18,145,classification accuracy,mini-batch size,0.16801176965236664
18,188,classification accuracy,positive training example,0.17789733409881592
18,192,classification accuracy,prediction error,0.15156453847885132
18,219,classification accuracy,supervised learning,0.14023008942604065
19,30,classification approach,conditional probabilities,0.15847499668598175
19,41,classification approach,data set,0.1795634627342224
19,71,classification approach,gaussian model,0.14877960085868835
19,89,classification approach,hypothesis,0.1911175549030304
19,100,classification approach,k means,0.23589298129081726
19,159,classification approach,neural network learning,0.15268565714359283
19,163,classification approach,normalized features,0.1933923363685608
19,177,classification approach,partial derivative,0.14271482825279236
19,189,classification approach,precision recall curve,0.1444355696439743
19,231,classification approach,transfer learning,0.19092166423797607
20,50,classification error,dimensionality reduction,0.17123396694660187
20,83,classification error,hidden layer,0.1806643158197403
20,104,classification error,kernel regression,0.19501642882823944
20,133,classification error,machine learning system,0.2542588710784912
20,170,classification error,optimization objective,0.22754833102226257
20,186,classification error,positive data,0.21161344647407532
20,192,classification error,prediction error,0.18193979561328888
20,209,classification error,sigmoid function,0.17543651163578033
20,239,classification error,variance problem,0.18719252943992615
21,27,classification problem,computer vision,0.1566684991121292
21,32,classification problem,conjugate gradient,0.23729705810546875
21,86,classification problem,high order polynomial,0.1650303453207016
21,128,classification problem,loss function,0.20661333203315735
21,147,classification problem,misclassification error,0.18392238020896912
21,206,classification problem,regularized logistic regression,0.18587680160999298
21,208,classification problem,sentiment classifier,0.17343124747276306
21,221,classification problem,support vector machine,0.1561255007982254
21,226,classification problem,test data set,0.2144964039325714
21,227,classification problem,test error,0.17221985757350922
22,27,cluster center,computer vision,0.14759817719459534
22,56,cluster center,evaluation metrics,0.14007426798343658
22,167,cluster center,online learning,0.14584214985370636
22,172,cluster center,output label,0.22617323696613312
22,173,cluster center,output layer,0.1962404102087021
22,177,cluster center,partial derivative,0.2574389576911926
22,185,cluster center,positive class,0.15123938024044037
22,189,cluster center,precision recall curve,0.1882818639278412
22,198,cluster center,random variable,0.20805034041404724
22,229,cluster center,training data set,0.13806413114070892
22,233,cluster center,true positives,0.1806127279996872
23,40,cluster,data representation,0.16688664257526398
23,46,cluster,deep learning,0.17926350235939026
23,121,cluster,linear regression,0.1958712339401245
23,128,cluster,loss function,0.15551240742206573
23,137,cluster,matrix multiplication,0.14859865605831146
23,139,cluster,matrix vector multiplication,0.15288956463336945
23,223,cluster,svm packages,0.19788479804992676
24,52,clustering algorithm,early stopping,0.18977002799510956
24,67,clustering algorithm,feature vector,0.17319370806217194
24,88,clustering algorithm,recall,0.15962037444114685
24,114,clustering algorithm,learning system,0.14211764931678772
24,130,clustering algorithm,machine learning,0.2012811303138733
24,133,clustering algorithm,machine learning system,0.16503660380840302
24,167,clustering algorithm,online learning,0.177744522690773
24,175,clustering algorithm,parameter estimation,0.2268896996974945
24,176,clustering algorithm,parameter vector,0.21376588940620422
24,207,clustering algorithm,sentiment analysis,0.28589510917663574
24,220,clustering algorithm,support vector,0.18163424730300903
24,231,clustering algorithm,transfer learning,0.1559249609708786
24,233,clustering algorithm,true positives,0.14629675447940826
25,34,collaborative filtering,convex function,0.16205202043056488
25,44,collaborative filtering,decision tree,0.16210536658763885
25,63,collaborative filtering,feature extraction,0.22308732569217682
25,73,collaborative filtering,generalization error,0.18815851211547852
25,83,collaborative filtering,hidden layer,0.1573251634836197
25,93,collaborative filtering,inner product,0.14487923681735992
25,152,collaborative filtering,multi-class classification,0.1874140202999115
25,165,collaborative filtering,matrix,0.13570445775985718
25,186,collaborative filtering,positive data,0.15377312898635864
25,196,collaborative filtering,probability density,0.14866380393505096
25,211,collaborative filtering,square distances,0.16863490641117096
26,74,features,generalized linear models,0.14565260708332062
26,84,features,hidden unit,0.19268949329853058
26,124,features,locality sensitive hashing,0.15697184205055237
26,127,features,logistic regression,0.20037278532981873
26,157,features,negative example,0.1486632525920868
26,200,features,regression coefficients,0.20659063756465912
26,204,features,regularization,0.21892893314361572
26,241,features,weak classifier,0.16435053944587708
27,32,computer vision,conjugate gradient,0.1786191463470459
27,65,computer vision,feature selection,0.1463562399148941
27,99,computer vision,joint model probability,0.17175087332725525
27,100,computer vision,k means,0.22950315475463867
27,108,computer vision,lasso regression,0.15529748797416687
27,156,computer vision,nearest neighbors,0.21860197186470032
27,168,computer vision,optimal solution,0.1929205358028412
27,169,computer vision,optimization algorithms,0.17995701730251312
27,170,computer vision,optimization objective,0.18718895316123962
27,177,computer vision,partial derivative,0.16592197120189667
27,214,computer vision,squared error,0.21997550129890442
27,235,computer vision,unnormalized features,0.16536037623882294
28,67,concave function,feature vector,0.2358485907316208
28,92,concave function,image retrieval,0.1590469628572464
28,97,concave function,input units,0.21296775341033936
28,104,concave function,kernel regression,0.24875599145889282
28,138,concave function,matrix transpose,0.16976283490657806
28,145,concave function,mini-batch size,0.2376469224691391
28,159,concave function,neural network learning,0.1576092690229416
28,163,concave function,normalized features,0.2195642739534378
28,183,concave function,polynomial regression,0.16834993660449982
28,186,concave function,positive data,0.15829350054264069
28,194,concave function,prior probability,0.16508682072162628
28,209,concave function,sigmoid function,0.269949346780777
28,232,concave function,true negatives,0.1939433217048645
29,31,conditional distribution,confusion matrix,0.16676940023899078
29,125,conditional distribution,log likelihood,0.2277984768152237
29,173,conditional distribution,output layer,0.16011033952236176
29,191,conditional distribution,predicted value,0.19051390886306763
29,198,conditional distribution,random variable,0.168146550655365
29,202,conditional distribution,regression model,0.16187119483947754
29,209,conditional distribution,sigmoid function,0.15996624529361725
29,211,conditional distribution,square distances,0.16459310054779053
30,42,conditional probabilities,decision boundaries,0.13600385189056396
30,83,conditional probabilities,hidden layer,0.16088512539863586
30,136,conditional probabilities,matrix factorization,0.16118957102298737
30,155,conditional probabilities,nearest neighbor search,0.2001497447490692
30,163,conditional probabilities,normalized features,0.16701263189315796
30,172,conditional probabilities,output label,0.1472165733575821
30,203,conditional probabilities,regression problem,0.1580478399991989
30,222,conditional probabilities,svm optimization,0.13423803448677063
31,39,confusion matrix,cross validation sets,0.15870052576065063
31,56,confusion matrix,evaluation metrics,0.15592214465141296
31,84,confusion matrix,hidden unit,0.2019922137260437
31,123,confusion matrix,local optima,0.16816847026348114
31,139,confusion matrix,matrix vector multiplication,0.19798891246318817
31,184,confusion matrix,polynomial terms,0.1578998565673828
31,189,confusion matrix,precision recall curve,0.1522136628627777
31,216,confusion matrix,standard least squares,0.15643717348575592
31,242,confusion matrix,overfitting,0.2245328277349472
32,57,conjugate gradient,expectation maximization,0.1728813648223877
32,58,conjugate gradient,f1 score,0.148319274187088
32,83,conjugate gradient,hidden layer,0.14068713784217834
32,98,conjugate gradient,iterative algorithm,0.27052241563796997
32,139,conjugate gradient,matrix vector multiplication,0.18254157900810242
32,186,conjugate gradient,positive data,0.19885072112083435
32,202,conjugate gradient,regression model,0.1885356307029724
32,203,conjugate gradient,regression problem,0.18302443623542786
32,207,conjugate gradient,sentiment analysis,0.1745585799217224
32,219,conjugate gradient,supervised learning,0.16139920055866241
32,233,conjugate gradient,true positives,0.1490485519170761
32,237,conjugate gradient,validation error,0.20017103850841522
33,125,convergence test,log likelihood,0.2655090391635895
33,132,convergence test,machine learning application,0.21643836796283722
33,135,convergence test,matrix addition,0.1555100977420807
33,138,convergence test,matrix transpose,0.15606367588043213
33,149,convergence test,model complexity,0.21416674554347992
33,166,convergence test,ocr problem,0.15746790170669556
33,197,convergence test,random numbers,0.17822614312171936
33,210,convergence test,spam filtering,0.16580115258693695
34,44,convex function,decision tree,0.17076632380485535
34,49,convex function,design matrix,0.2553287446498871
34,75,convex function,gibbs sampler,0.150009423494339
34,98,convex function,iterative algorithm,0.1790427714586258
34,125,convex function,log likelihood,0.21143874526023865
34,148,convex function,mixture model,0.15124335885047913
34,152,convex function,multi-class classification,0.17374829947948456
34,170,convex function,optimization objective,0.20338022708892822
34,194,convex function,prior probability,0.1774279773235321
34,211,convex function,square distances,0.1898343414068222
34,234,convex function,tuning parameter,0.17362511157989502
35,65,coordinate descent,feature selection,0.14259786903858185
35,94,coordinate descent,input data,0.1466784030199051
35,95,coordinate descent,input layer,0.18513981997966766
35,107,coordinate descent,large margin classifier,0.17260374128818512
35,184,coordinate descent,polynomial terms,0.1536010205745697
35,190,coordinate descent,predicted class,0.18957704305648804
35,203,coordinate descent,regression problem,0.13792185485363007
35,215,coordinate descent,standard deviation,0.1405625343322754
35,239,coordinate descent,variance problem,0.1878160536289215
36,54,covariance matrix,error cost function,0.18805649876594543
36,60,covariance matrix,false negative,0.182665154337883
36,76,covariance matrix,global minimum,0.1466396152973175
36,80,covariance matrix,gradient checking,0.16499045491218567
36,107,covariance matrix,large margin classifier,0.15919336676597595
36,113,covariance matrix,learning rate,0.2500149607658386
36,154,covariance matrix,multivariate gaussian model,0.1478186547756195
36,168,covariance matrix,optimal solution,0.22429512441158295
36,174,covariance matrix,output unit,0.16352172195911407
36,200,covariance matrix,regression coefficients,0.14354769885540009
37,42,cross validation,decision boundaries,0.2539353370666504
37,62,cross validation,feature engineering,0.23228700459003448
37,82,cross validation,greedy algorithm,0.18469680845737457
37,98,cross validation,iterative algorithm,0.15835902094841003
37,124,cross validation,locality sensitive hashing,0.18283727765083313
37,132,cross validation,machine learning application,0.16536733508110046
37,163,cross validation,normalized features,0.13053618371486664
37,186,cross validation,positive data,0.13800956308841705
37,215,cross validation,standard deviation,0.1499934047460556
37,239,cross validation,variance problem,0.15537862479686737
38,42,cross validation error,decision boundaries,0.16278071701526642
38,57,cross validation error,expectation maximization,0.19270294904708862
38,87,cross validation error,precision,0.18239536881446838
38,90,cross validation error,identity matrics,0.1657552868127823
38,98,cross validation error,iterative algorithm,0.16415509581565857
38,117,cross validation error,linear algebra,0.16408401727676392
38,126,cross validation error,logistic function,0.1938782036304474
38,146,cross validation error,minimization problem,0.15998812019824982
38,157,cross validation error,negative example,0.21049617230892181
38,201,cross validation error,regression function,0.13673461973667145
38,208,cross validation error,sentiment classifier,0.1930106282234192
39,41,cross validation sets,data set,0.22993110120296478
39,42,cross validation sets,decision boundaries,0.18556779623031616
39,43,cross validation sets,decision stamp,0.19890819489955902
39,53,cross validation sets,error analysis,0.16627748310565948
39,72,cross validation sets,gaussian random variable,0.2023351639509201
39,78,cross validation sets,gradient algorithm,0.21660570800304413
39,81,cross validation sets,gradient descent,0.1815827190876007
39,118,cross validation sets,linear classifier,0.15249985456466675
39,122,cross validation sets,local minimum,0.20560577511787415
39,140,cross validation sets,maximum likelihood,0.21026389300823212
39,145,cross validation sets,mini-batch size,0.16947445273399353
39,159,cross validation sets,neural network learning,0.16664808988571167
39,181,cross validation sets,polynomial features,0.15347246825695038
39,221,cross validation sets,support vector machine,0.21884757280349731
39,238,cross validation sets,validation set,0.2189648449420929
40,55,data representation,estimated parameters,0.18574057519435883
40,68,data representation,forward propagation,0.19370831549167633
40,138,data representation,matrix transpose,0.16424095630645752
40,152,data representation,multi-class classification,0.20056813955307007
40,164,data representation,normalized representation,0.15208099782466888
40,214,data representation,squared error,0.16294144093990326
40,223,data representation,svm packages,0.21765418350696564
40,231,data representation,transfer learning,0.19362545013427734
40,238,data representation,validation set,0.20078732073307037
41,44,data set,decision tree,0.1829262375831604
41,83,data set,hidden layer,0.17425939440727234
41,100,data set,k means,0.2380005121231079
41,164,data set,normalized representation,0.13855119049549103
41,170,data set,optimization objective,0.21064573526382446
41,177,data set,partial derivative,0.16764846444129944
41,207,data set,sentiment analysis,0.1854846179485321
41,238,data set,validation set,0.15755482017993927
42,82,decision boundaries,greedy algorithm,0.17532265186309814
42,91,decision boundaries,image classification,0.2427351474761963
42,104,decision boundaries,kernel regression,0.17535729706287384
42,107,decision boundaries,large margin classifier,0.18826109170913696
42,120,decision boundaries,linear model,0.2316141575574875
42,153,decision boundaries,multivariate gaussian distribution,0.19303715229034424
42,156,decision boundaries,nearest neighbors,0.15491333603858948
42,157,decision boundaries,negative example,0.22101126611232758
42,158,decision boundaries,neural network,0.18715745210647583
42,169,decision boundaries,optimization algorithms,0.16902905702590942
42,171,decision boundaries,optimization problem,0.13733795285224915
42,199,decision boundaries,recommender system,0.13375836610794067
42,227,decision boundaries,test error,0.1929778754711151
42,230,decision boundaries,training error,0.16325435042381287
43,53,decision stamp,error analysis,0.19052085280418396
43,78,decision stamp,gradient algorithm,0.1969427913427353
43,83,decision stamp,hidden layer,0.15986478328704834
43,99,decision stamp,joint model probability,0.1873294860124588
43,104,decision stamp,kernel regression,0.1931942254304886
43,122,decision stamp,local minimum,0.17186664044857025
43,124,decision stamp,locality sensitive hashing,0.1704186052083969
43,137,decision stamp,matrix multiplication,0.20513764023780823
43,141,decision stamp,maximum likelihood estimate,0.14165490865707397
43,154,decision stamp,multivariate gaussian model,0.18213185667991638
43,180,decision stamp,photo ocr,0.14040914177894592
43,193,decision stamp,principle components,0.15536417067050934
43,221,decision stamp,support vector machine,0.23448529839515686
44,56,decision tree,evaluation metrics,0.18775968253612518
44,59,decision tree,face detection,0.15174393355846405
44,100,decision tree,k means,0.2500760555267334
44,122,decision tree,local minimum,0.19100351631641388
44,132,decision tree,machine learning application,0.16062887012958527
44,136,decision tree,matrix factorization,0.28159099817276
44,144,decision tree,mini-batch gradient descent,0.2139205038547516
44,148,decision tree,mixture model,0.22818097472190857
44,152,decision tree,multi-class classification,0.18398427963256836
44,199,decision tree,recommender system,0.14821910858154297
44,205,decision tree,regularized linear regression,0.19831569492816925
44,207,decision tree,sentiment analysis,0.1789674460887909
44,217,decision tree,stochastic gradient algorithm,0.16525597870349884
44,220,decision tree,support vector,0.17153912782669067
44,230,decision tree,training error,0.25667139887809753
45,51,deep features,document retrieval,0.18253140151500702
45,75,deep features,gibbs sampler,0.16490140557289124
45,102,deep features,k-means objective,0.1713731735944748
45,108,deep features,lasso regression,0.16249068081378937
45,127,deep features,logistic regression,0.18103015422821045
45,144,deep features,mini-batch gradient descent,0.1832718849182129
45,146,deep features,minimization problem,0.19779148697853088
45,152,deep features,multi-class classification,0.18104708194732666
45,182,deep features,polynomial kernel,0.1827024668455124
45,204,deep features,regularization,0.18056315183639526
45,217,deep features,stochastic gradient algorithm,0.23650535941123962
46,60,deep learning,false negative,0.15390260517597198
46,82,deep learning,greedy algorithm,0.17080862820148468
46,113,deep learning,learning rate,0.15902915596961975
46,114,deep learning,learning system,0.1456449180841446
46,143,deep learning,mean square error,0.31759729981422424
46,158,deep learning,neural network,0.18232010304927826
46,171,deep learning,optimization problem,0.1451832801103592
46,185,deep learning,positive class,0.18509936332702637
47,69,deep neural network,gaussian density,0.2634243369102478
47,87,deep neural network,precision,0.20272979140281677
47,110,deep neural network,learning curve,0.1870952993631363
47,161,deep neural network,nonlinear hypotheses,0.14398662745952606
47,166,deep neural network,ocr problem,0.17452022433280945
47,185,deep neural network,positive class,0.1681649088859558
47,192,deep neural network,prediction error,0.20400723814964294
47,196,deep neural network,probability density,0.2146722972393036
47,242,deep neural network,overfitting,0.17643189430236816
48,66,derivative term,feature space,0.15899397432804108
48,76,derivative term,global minimum,0.17822159826755524
48,87,derivative term,precision,0.1758752316236496
48,117,derivative term,linear algebra,0.15276435017585754
48,118,derivative term,linear classifier,0.15645581483840942
48,169,derivative term,optimization algorithms,0.20351091027259827
48,170,derivative term,optimization objective,0.18910151720046997
48,206,derivative term,regularized logistic regression,0.23959596455097198
48,212,derivative term,square matrix,0.17087161540985107
49,71,design matrix,gaussian model,0.17745786905288696
49,73,design matrix,generalization error,0.15584143996238708
49,102,design matrix,k-means objective,0.1779780238866806
49,113,design matrix,learning rate,0.1768234372138977
49,126,design matrix,logistic function,0.1653139889240265
49,127,design matrix,logistic regression,0.2125042974948883
49,151,design matrix,model selection,0.19613611698150635
49,153,design matrix,multivariate gaussian distribution,0.1826939731836319
49,158,design matrix,neural network,0.19680649042129517
49,160,design matrix,non-anomalous examples,0.15191075205802917
49,173,design matrix,output layer,0.15509474277496338
49,209,design matrix,sigmoid function,0.17607589066028595
49,211,design matrix,square distances,0.21612294018268585
50,69,dimensionality reduction,gaussian density,0.16285520792007446
50,119,dimensionality reduction,linear kernel,0.30521249771118164
50,134,dimensionality reduction,massive training set,0.18438895046710968
50,145,dimensionality reduction,mini-batch size,0.16722431778907776
50,158,dimensionality reduction,neural network,0.1707414984703064
50,176,dimensionality reduction,parameter vector,0.16638679802417755
50,201,dimensionality reduction,regression function,0.15367740392684937
50,212,dimensionality reduction,square matrix,0.16056933999061584
50,241,dimensionality reduction,weak classifier,0.22782954573631287
51,100,document retrieval,k means,0.22415070235729218
51,106,document retrieval,labeled data,0.1852714717388153
51,107,document retrieval,large margin classifier,0.25632762908935547
51,114,document retrieval,learning system,0.1381821185350418
51,125,document retrieval,log likelihood,0.1825946569442749
51,127,document retrieval,logistic regression,0.20153793692588806
51,193,document retrieval,principle components,0.19562844932079315
51,211,document retrieval,square distances,0.1874331384897232
52,65,early stopping,feature selection,0.1729537397623062
52,75,early stopping,gibbs sampler,0.17972610890865326
52,192,early stopping,prediction error,0.18061523139476776
52,212,early stopping,square matrix,0.1626940667629242
52,224,early stopping,symmetric matrix,0.1466062366962433
52,230,early stopping,training error,0.1784590780735016
52,232,early stopping,true negatives,0.17196625471115112
52,241,early stopping,weak classifier,0.17150864005088806
53,63,error analysis,feature extraction,0.17688751220703125
53,123,error analysis,local optima,0.19567789137363434
53,137,error analysis,matrix multiplication,0.2135653793811798
53,175,error analysis,parameter estimation,0.2032039314508438
53,179,error analysis,pedestrian detection,0.15538378059864044
53,182,error analysis,polynomial kernel,0.13857929408550262
53,183,error analysis,polynomial regression,0.16461071372032166
53,194,error analysis,prior probability,0.20266510546207428
53,200,error analysis,regression coefficients,0.15619538724422455
53,221,error analysis,support vector machine,0.18494050204753876
53,226,error analysis,test data set,0.19579645991325378
53,233,error analysis,true positives,0.13703560829162598
