maximum likelihood estimate,bayesian inference,1
model parameters,bayesian inference,1
probabilistic model,bayesian inference,1
bias problem,cross validation error,1
data set,bias problem,1
evaluation metrics,bias problem,1
generalization error,bias problem,1
hypothesis,bias problem,1
bias problem,learning curve,1
learning method,bias problem,1
learning problem,bias problem,1
learning system,bias problem,1
loss function,bias problem,1
machine learning,bias problem,1
massive training set,bias problem,1
model selection,bias problem,1
bias problem,regularization,1
supervised learning,bias problem,1
test data set,bias problem,1
test error,bias problem,1
training data,bias problem,1
training data set,bias problem,1
training error,bias problem,1
bias unit,forward propagation,1
hidden layer,bias unit,1
hidden unit,bias unit,1
input layer,bias unit,1
input units,bias unit,1
neural network,bias unit,1
parameter vector,bias unit,1
data set,bias variance trade-off,1
error analysis,bias variance trade-off,1
generalization error,bias variance trade-off,1
recall,bias variance trade-off,1
input data,bias variance trade-off,1
learning method,bias variance trade-off,1
learning problem,bias variance trade-off,1
learning system,bias variance trade-off,1
loss function,bias variance trade-off,1
machine learning,bias variance trade-off,1
machine learning algorithm,bias variance trade-off,1
machine learning system,bias variance trade-off,1
model complexity,bias variance trade-off,1
model selection,bias variance trade-off,1
prediction error,bias variance trade-off,1
bias variance trade-off,regularization,1
test data,bias variance trade-off,1
test data set,bias variance trade-off,1
test error,bias variance trade-off,1
training data,bias variance trade-off,1
training data set,bias variance trade-off,1
training error,bias variance trade-off,1
tuning parameter,bias variance trade-off,1
validation set,bias variance trade-off,1
overfitting,bias variance trade-off,1
underfitting,bias variance trade-off,1
data set,big data sets,1
big data sets,deep learning,1
big data sets,deep neural network,1
big data sets,document retrieval,1
big data sets,neural network,1
big data sets,recommender system,1
classification approach,binary classification,1
classification problem,binary classification,1
features,binary classification,1
data set,binary classification,1
learning method,binary classification,1
machine learning,binary classification,1
machine learning algorithm,binary classification,1
binary classification,multi-class classification,1
negative example,binary classification,1
binary classification,neural network,1
positive class,binary classification,1
positive data,binary classification,1
positive training example,binary classification,1
predicted class,binary classification,1
predicted value,binary classification,1
binary classification,regularization,1
test data set,binary classification,1
training data,binary classification,1
training data set,binary classification,1
data set,boosting algorithm,1
learning method,boosting algorithm,1
learning problem,boosting algorithm,1
machine learning,boosting algorithm,1
machine learning algorithm,boosting algorithm,1
training data,boosting algorithm,1
weak classifier,boosting algorithm,1
character recognition,character segmentation,1
classification approach,character recognition,1
computer vision,character recognition,1
data set,character recognition,1
learning problem,character recognition,1
learning system,character recognition,1
machine learning,character recognition,1
machine learning application,character recognition,1
machine learning system,character recognition,1
ocr problem,character recognition,1
character recognition,photo ocr,1
test data,character recognition,1
test data set,character recognition,1
training data,character recognition,1
training data set,character recognition,1
learning problem,character segmentation,1
learning system,character segmentation,1
machine learning,character segmentation,1
machine learning application,character segmentation,1
machine learning system,character segmentation,1
test data,character segmentation,1
test data set,character segmentation,1
training data,character segmentation,1
training data set,character segmentation,1
classification problem,classification accuracy,1
classification accuracy,confusion matrix,1
classification accuracy,cross validation,1
data set,classification accuracy,1
classification accuracy,error analysis,1
evaluation metrics,classification accuracy,1
classification accuracy,f1 score,1
classification accuracy,false negative,1
classification accuracy,false positives,1
input data,classification accuracy,1
labeled data,classification accuracy,1
learning problem,classification accuracy,1
machine learning,classification accuracy,1
negative example,classification accuracy,1
positive data,classification accuracy,1
predicted class,classification accuracy,1
predicted value,classification accuracy,1
supervised learning,classification accuracy,1
test data,classification accuracy,1
test data set,classification accuracy,1
classification accuracy,true negatives,1
classification accuracy,true positives,1
classification accuracy,validation set,1
classification problem,classification approach,1
features,classification approach,1
data set,classification approach,1
feature vector,classification approach,1
learning method,classification approach,1
learning problem,classification approach,1
classification approach,linear classifier,1
classification approach,logistic regression,1
machine learning,classification approach,1
machine learning algorithm,classification approach,1
classification approach,multi-class classification,1
classification approach,neural network,1
positive class,classification approach,1
positive data,classification approach,1
classification approach,sentiment analysis,1
supervised learning,classification approach,1
classification approach,test error,1
classification approach,training error,1
classification approach,variance problem,1
classification problem,classification error,1
classification error,confusion matrix,1
classification error,cross validation,1
classification error,cross validation error,1
data set,classification error,1
error analysis,classification error,1
classification error,false negative,1
classification error,false positives,1
machine learning,classification error,1
negative example,classification error,1
positive class,classification error,1
positive data,classification error,1
classification error,precision recall curve,1
predicted class,classification error,1
predicted value,classification error,1
classification error,regularization,1
classification error,test error,1
classification error,training error,1
classification error,true negatives,1
classification error,true positives,1
classification error,validation error,1
classification error,overfitting,1
classification error,underfitting,1
data set,classification problem,1
classification problem,decision boundaries,1
classification problem,decision tree,1
classification problem,deep learning,1
classification problem,forward propagation,1
classification problem,image classification,1
learning problem,classification problem,1
classification problem,linear classifier,1
classification problem,logistic regression,1
machine learning,classification problem,1
classification problem,misclassification error,1
classification problem,multi-class classification,1
classification problem,neural network,1
classification problem,neural network learning,1
supervised learning,classification problem,1
classification problem,support vector machine,1
cluster,cluster center,1
clustering algorithm,cluster center,1
cluster center,hierarchical clustering,1
cluster center,k means,1
cluster center,k-means objective,1
cluster,clustering algorithm,1
cluster,collaborative filtering,1
cluster,hierarchical clustering,1
cluster,k means,1
cluster,k-means objective,1
unsupervised learning,cluster,1
data set,clustering algorithm,1
clustering algorithm,hierarchical clustering,1
clustering algorithm,k means,1
clustering algorithm,k-means objective,1
learning method,clustering algorithm,1
learning problem,clustering algorithm,1
machine learning,clustering algorithm,1
machine learning algorithm,clustering algorithm,1
unsupervised learning,clustering algorithm,1
data set,collaborative filtering,1
feature vector,collaborative filtering,1
learning method,collaborative filtering,1
learning problem,collaborative filtering,1
linear algebra,collaborative filtering,1
machine learning,collaborative filtering,1
machine learning algorithm,collaborative filtering,1
matrix factorization,collaborative filtering,1
matrix,collaborative filtering,1
predicted value,collaborative filtering,1
recommender system,collaborative filtering,1
symmetric matrix,collaborative filtering,1
test data set,collaborative filtering,1
training data,collaborative filtering,1
training data set,collaborative filtering,1
features,computer vision,1
features,cross validation,1
data representation,features,1
features,decision boundaries,1
features,decision stamp,1
features,decision tree,1
features,deep features,1
features,deep learning,1
features,deep neural network,1
features,design matrix,1
features,dimensionality reduction,1
features,face detection,1
features,feature engineering,1
features,feature extraction,1
features,feature scaling,1
features,feature selection,1
features,feature space,1
features,feature vector,1
features,forward propagation,1
features,generalized linear models,1
features,gibbs sampler,1
features,image classification,1
features,image retrieval,1
features,large margin classifier,1
features,lasso regression,1
features,latent dirichlet allocation,1
learning problem,features,1
learning system,features,1
features,linear classifier,1
features,linear model,1
features,linear regression,1
features,logistic regression,1
machine learning,features,1
features,mean normalization,1
features,mixture model,1
features,model selection,1
features,multi-class classification,1
features,neural network,1
features,neural network learning,1
features,normalized features,1
features,online learning,1
features,pca algorithm,1
features,polynomial features,1
features,polynomial regression,1
features,recommender system,1
features,regression model,1
features,regression problem,1
features,regularized linear regression,1
features,regularized logistic regression,1
features,sentiment analysis,1
features,sentiment classifier,1
features,spam filtering,1
features,supervised learning,1
features,support vector machine,1
features,transfer learning,1
features,unnormalized features,1
features,unsupervised learning,1
features,weak classifier,1
data set,computer vision,1
computer vision,face detection,1
computer vision,image classification,1
computer vision,image retrieval,1
machine learning,computer vision,1
machine learning application,computer vision,1
machine learning system,computer vision,1
computer vision,ocr problem,1
computer vision,pedestrian detection,1
computer vision,photo ocr,1
conditional distribution,gaussian density,1
conditional distribution,gibbs sampler,1
conditional distribution,joint model probability,1
conditional distribution,latent dirichlet allocation,1
conditional distribution,maximum likelihood,1
conditional distribution,maximum likelihood estimate,1
conditional distribution,probabilistic model,1
data set,confusion matrix,1
false negative,confusion matrix,1
false positives,confusion matrix,1
precision,confusion matrix,1
recall,confusion matrix,1
matrix,confusion matrix,1
positive class,confusion matrix,1
true negatives,confusion matrix,1
true positives,confusion matrix,1
matrix,conjugate gradient,1
optimal solution,conjugate gradient,1
optimization algorithms,conjugate gradient,1
optimization objective,conjugate gradient,1
parameter vector,conjugate gradient,1
partial derivative,conjugate gradient,1
gradient descent,convergence test,1
learning rate,convergence test,1
loss function,convergence test,1
convex function,error cost function,1
convex function,gradient ascent,1
convex function,gradient descent,1
convex function,normal equation,1
convex function,stochastic gradient algorithm,1
global optimum,coordinate descent,1
local optima,coordinate descent,1
loss function,coordinate descent,1
matrix,coordinate descent,1
optimal solution,coordinate descent,1
optimization algorithms,coordinate descent,1
optimization objective,coordinate descent,1
optimization problem,coordinate descent,1
covariance matrix,gaussian model,1
identity matrics,covariance matrix,1
covariance matrix,multivariate gaussian distribution,1
covariance matrix,multivariate gaussian model,1
matrix,covariance matrix,1
covariance matrix,pca algorithm,1
covariance matrix,principle components,1
covariance matrix,probabilistic model,1
probability density,covariance matrix,1
random variable,covariance matrix,1
square matrix,covariance matrix,1
standard deviation,covariance matrix,1
symmetric matrix,covariance matrix,1
cross validation,cross validation error,1
cross validation,cross validation sets,1
data set,cross validation,1
generalization error,cross validation,1
cross validation,learning curve,1
learning problem,cross validation,1
machine learning,cross validation,1
cross validation,model complexity,1
cross validation,model selection,1
negative example,cross validation,1
positive data,cross validation,1
positive training example,cross validation,1
predicted value,cross validation,1
prediction error,cross validation,1
supervised learning,cross validation,1
test data,cross validation,1
test data set,cross validation,1
test error,cross validation,1
training data,cross validation,1
training data set,cross validation,1
training error,cross validation,1
tuning parameter,cross validation,1
cross validation,validation error,1
validation set,cross validation,1
variance problem,cross validation,1
overfitting,cross validation,1
underfitting,cross validation,1
cross validation sets,cross validation error,1
data set,cross validation error,1
error analysis,cross validation error,1
generalization error,cross validation error,1
cross validation error,learning curve,1
learning problem,cross validation error,1
machine learning,cross validation error,1
cross validation error,model complexity,1
cross validation error,model selection,1
prediction error,cross validation error,1
test data,cross validation error,1
test data set,cross validation error,1
test error,cross validation error,1
training data,cross validation error,1
training data set,cross validation error,1
training error,cross validation error,1
validation error,cross validation error,1
validation set,cross validation error,1
variance problem,cross validation error,1
overfitting,cross validation error,1
underfitting,cross validation error,1
data set,cross validation sets,1
labeled data,cross validation sets,1
machine learning,cross validation sets,1
cross validation sets,model selection,1
supervised learning,cross validation sets,1
test data,cross validation sets,1
test data set,cross validation sets,1
training data,cross validation sets,1
training data set,cross validation sets,1
validation set,cross validation sets,1
data representation,deep learning,1
data representation,deep neural network,1
data representation,feature engineering,1
data representation,feature space,1
data representation,feature vector,1
data representation,neural network,1
data set,decision boundaries,1
data set,decision tree,1
data set,deep learning,1
data set,deep neural network,1
data set,design matrix,1
data set,dimensionality reduction,1
data set,document retrieval,1
data set,face detection,1
data set,feature engineering,1
data set,feature extraction,1
data set,feature space,1
data set,gibbs sampler,1
data set,image classification,1
data set,image retrieval,1
data set,input data,1
data set,input space,1
data set,labeled data,1
data set,large margin classifier,1
data set,lasso regression,1
data set,latent dirichlet allocation,1
data set,learning method,1
data set,learning system,1
data set,linear classifier,1
data set,linear regression,1
data set,logistic regression,1
data set,machine learning,1
data set,machine learning algorithm,1
data set,machine learning system,1
data set,massive training set,1
data set,mixture model,1
data set,model selection,1
data set,multi-class classification,1
data set,negative example,1
data set,neural network,1
data set,non-anomalous examples,1
data set,online learning,1
data set,pca algorithm,1
data set,photo ocr,1
data set,positive data,1
data set,positive training example,1
data set,recommender system,1
data set,regression model,1
data set,regression problem,1
data set,regularized logistic regression,1
data set,sentiment analysis,1
data set,supervised learning,1
data set,support vector machine,1
data set,test data set,1
data set,training data set,1
data set,transfer learning,1
data set,unsupervised learning,1
data set,validation set,1
feature space,decision boundaries,1
feature vector,decision boundaries,1
hypothesis,decision boundaries,1
input data,decision boundaries,1
decision boundaries,large margin classifier,1
learning method,decision boundaries,1
learning problem,decision boundaries,1
machine learning,decision boundaries,1
supervised learning,decision boundaries,1
decision boundaries,support vector,1
decision boundaries,support vector machine,1
decision tree,decision stamp,1
learning method,decision stamp,1
machine learning,decision stamp,1
machine learning algorithm,decision stamp,1
learning method,decision tree,1
learning problem,decision tree,1
machine learning,decision tree,1
machine learning algorithm,decision tree,1
negative example,decision tree,1
positive data,decision tree,1
test data,decision tree,1
training data,decision tree,1
deep features,deep learning,1
deep features,deep neural network,1
feature extraction,deep features,1
learning problem,deep features,1
machine learning,deep features,1
deep features,neural network,1
feature extraction,deep learning,1
learning method,deep learning,1
learning problem,deep learning,1
linear classifier,deep learning,1
machine learning,deep learning,1
machine learning algorithm,deep learning,1
neural network,deep learning,1
partial derivative,deep learning,1
training data,deep learning,1
training data set,deep learning,1
labeled data,deep neural network,1
learning method,deep neural network,1
linear classifier,deep neural network,1
machine learning,deep neural network,1
neural network,deep neural network,1
training data,deep neural network,1
derivative term,forward propagation,1
derivative term,gradient checking,1
derivative term,gradient descent,1
derivative term,linear regression,1
derivative term,logistic regression,1
derivative term,neural network learning,1
derivative term,normal equation,1
derivative term,optimization algorithms,1
derivative term,partial derivative,1
derivative term,stochastic gradient algorithm,1
feature vector,design matrix,1
learning method,design matrix,1
design matrix,normal equation,1
matrix,design matrix,1
training data,design matrix,1
training data set,design matrix,1
feature vector,dimensionality reduction,1
learning method,dimensionality reduction,1
linear algebra,dimensionality reduction,1
machine learning,dimensionality reduction,1
machine learning algorithm,dimensionality reduction,1
matrix,dimensionality reduction,1
dimensionality reduction,pca algorithm,1
dimensionality reduction,principle components,1
unsupervised learning,dimensionality reduction,1
learning problem,document retrieval,1
machine learning,document retrieval,1
machine learning,early stopping,1
regularization,early stopping,1
training error,early stopping,1
validation error,early stopping,1
overfitting,early stopping,1
evaluation metrics,error analysis,1
error analysis,false negative,1
error analysis,false positives,1
input data,error analysis,1
labeled data,error analysis,1
error analysis,learning curve,1
negative example,error analysis,1
positive data,error analysis,1
test data set,error analysis,1
error analysis,test error,1
training data,error analysis,1
training data set,error analysis,1
error analysis,true positives,1
error analysis,validation error,1
error analysis,variance problem,1
error analysis,overfitting,1
error cost function,forward propagation,1
hidden layer,error cost function,1
hidden unit,error cost function,1
input layer,error cost function,1
input units,error cost function,1
linear algebra,error cost function,1
loss function,error cost function,1
neural network,error cost function,1
output layer,error cost function,1
output unit,error cost function,1
loss function,estimated parameters,1
estimated parameters,model complexity,1
model parameters,estimated parameters,1
estimated parameters,regression coefficients,1
estimated parameters,overfitting,1
evaluation metrics,f1 score,1
evaluation metrics,precision,1
evaluation metrics,recall,1
evaluation metrics,learning curve,1
test data,evaluation metrics,1
test data set,evaluation metrics,1
evaluation metrics,test error,1
evaluation metrics,training error,1
iterative algorithm,expectation maximization,1
learning method,expectation maximization,1
loss function,expectation maximization,1
matrix factorization,expectation maximization,1
matrix,expectation maximization,1
unsupervised learning,expectation maximization,1
precision,f1 score,1
recall,f1 score,1
labeled data,f1 score,1
learning problem,f1 score,1
test data,f1 score,1
test data set,f1 score,1
training data,f1 score,1
training data set,f1 score,1
learning problem,face detection,1
learning system,face detection,1
machine learning application,face detection,1
machine learning system,face detection,1
labeled data,false negative,1
learning problem,false negative,1
machine learning,false negative,1
negative example,false negative,1
output label,false negative,1
positive class,false negative,1
positive data,false negative,1
positive predictions,false negative,1
false negative,precision recall curve,1
predicted class,false negative,1
predicted value,false negative,1
test data,false negative,1
test data set,false negative,1
labeled data,false positives,1
learning problem,false positives,1
negative example,false positives,1
output label,false positives,1
positive class,false positives,1
positive data,false positives,1
positive predictions,false positives,1
false positives,precision recall curve,1
predicted class,false positives,1
predicted value,false positives,1
test data,false positives,1
test data set,false positives,1
feature selection,feature engineering,1
learning problem,feature engineering,1
machine learning,feature engineering,1
feature extraction,image classification,1
feature extraction,image retrieval,1
learning problem,feature extraction,1
machine learning,feature extraction,1
feature extraction,neural network,1
feature extraction,sentiment analysis,1
feature space,feature scaling,1
feature vector,feature scaling,1
input data,feature scaling,1
learning problem,feature scaling,1
machine learning,feature scaling,1
feature scaling,mean normalization,1
parameter vector,feature scaling,1
training data,feature scaling,1
training data set,feature scaling,1
feature vector,feature selection,1
learning method,feature selection,1
learning problem,feature selection,1
machine learning,feature selection,1
feature selection,model complexity,1
feature selection,model selection,1
test data,feature selection,1
test data set,feature selection,1
training data,feature selection,1
feature vector,feature space,1
inner product,feature space,1
input data,feature space,1
learning problem,feature space,1
feature space,linear classifier,1
feature space,linear regression,1
feature space,logistic regression,1
machine learning,feature space,1
feature space,multi-class classification,1
feature space,neural network,1
feature space,nonlinear hypotheses,1
matrix,feature space,1
parameter vector,feature space,1
polynomial features,feature space,1
feature space,support vector,1
feature space,support vector machine,1
feature space,svm optimization,1
feature vector,forward propagation,1
feature vector,gaussian kernel,1
feature vector,gradient descent,1
feature vector,hidden layer,1
input data,feature vector,1
feature vector,input layer,1
feature vector,k means,1
feature vector,kernel function,1
learning problem,feature vector,1
feature vector,linear classifier,1
feature vector,linear kernel,1
feature vector,linear regression,1
feature vector,logistic regression,1
machine learning,feature vector,1
feature vector,multi-class classification,1
feature vector,neural network,1
feature vector,nonlinear hypotheses,1
feature vector,normal equation,1
feature vector,online learning,1
feature vector,output layer,1
feature vector,parameter estimation,1
feature vector,pca algorithm,1
feature vector,polynomial features,1
feature vector,polynomial kernel,1
feature vector,principle components,1
feature vector,regression coefficients,1
feature vector,regression model,1
feature vector,regularization,1
feature vector,square projection error,1
supervised learning,feature vector,1
feature vector,support vector,1
feature vector,support vector machine,1
feature vector,svm optimization,1
feature vector,overfitting,1
feature vector,underfitting,1
hidden layer,forward propagation,1
hidden unit,forward propagation,1
hypothesis,forward propagation,1
input layer,forward propagation,1
input units,forward propagation,1
learning method,forward propagation,1
logistic function,forward propagation,1
logistic regression,forward propagation,1
loss function,forward propagation,1
matrix vector multiplication,forward propagation,1
neural network,forward propagation,1
forward propagation,neural network learning,1
nonlinear hypotheses,forward propagation,1
matrix,forward propagation,1
optimization algorithms,forward propagation,1
output label,forward propagation,1
output layer,forward propagation,1
output unit,forward propagation,1
parameter vector,forward propagation,1
partial derivative,forward propagation,1
sigmoid function,forward propagation,1
training data,forward propagation,1
training data set,forward propagation,1
vector multiplication,forward propagation,1
gaussian density,gaussian model,1
gaussian random variable,gaussian density,1
gaussian density,gibbs sampler,1
identity matrics,gaussian density,1
gaussian density,multivariate gaussian distribution,1
gaussian density,multivariate gaussian model,1
gaussian density,probabilistic model,1
probability density,gaussian density,1
standard deviation,gaussian density,1
symmetric matrix,gaussian density,1
kernel function,gaussian kernel,1
gaussian kernel,kernel regression,1
machine learning,gaussian kernel,1
support vector,gaussian kernel,1
support vector machine,gaussian kernel,1
gaussian model,mixture model,1
model parameters,gaussian model,1
gaussian model,multivariate gaussian model,1
matrix,gaussian model,1
probabilistic model,gaussian model,1
probability density,gaussian model,1
symmetric matrix,gaussian model,1
random numbers,gaussian random variable,1
random variable,gaussian random variable,1
hypothesis,generalization error,1
loss function,generalization error,1
machine learning,generalization error,1
generalization error,model complexity,1
generalization error,model selection,1
parameter vector,generalization error,1
prediction error,generalization error,1
test data,generalization error,1
test data set,generalization error,1
test error,generalization error,1
training data,generalization error,1
training data set,generalization error,1
training error,generalization error,1
generalization error,variance problem,1
generalization error,overfitting,1
generalization error,underfitting,1
linear classifier,generalized linear models,1
linear model,generalized linear models,1
linear regression,generalized linear models,1
logistic regression,generalized linear models,1
machine learning,generalized linear models,1
joint model probability,gibbs sampler,1
maximum likelihood,gibbs sampler,1
maximum likelihood estimate,gibbs sampler,1
prior probability,gibbs sampler,1
probabilistic model,gibbs sampler,1
global optimum,global minimum,1
global minimum,learning curve,1
global minimum,neural network,1
global minimum,normal equation,1
global minimum,optimization objective,1
global minimum,optimization problem,1
global minimum,svm optimization,1
global optimum,gradient descent,1
global optimum,neural network learning,1
global optimum,optimization algorithms,1
gradient algorithm,gradient ascent,1
gradient algorithm,stochastic gradient algorithm,1
learning method,gradient ascent,1
machine learning,gradient ascent,1
optimal solution,gradient ascent,1
partial derivative,gradient ascent,1
predicted value,gradient ascent,1
gradient ascent,stochastic gradient algorithm,1
gradient descent,gradient checking,1
learning method,gradient checking,1
local minimum,gradient checking,1
local optima,gradient checking,1
optimization algorithms,gradient checking,1
iterative algorithm,gradient descent,1
learning method,gradient descent,1
gradient descent,learning rate,1
linear algebra,gradient descent,1
local minimum,gradient descent,1
local optima,gradient descent,1
gradient descent,logistic regression,1
machine learning,gradient descent,1
machine learning algorithm,gradient descent,1
matrix multiplication,gradient descent,1
matrix vector multiplication,gradient descent,1
gradient descent,mini-batch gradient descent,1
gradient descent,mini-batch size,1
minimization problem,gradient descent,1
model parameters,gradient descent,1
gradient descent,neural network,1
gradient descent,neural network learning,1
gradient descent,normal equation,1
matrix,gradient descent,1
optimal solution,gradient descent,1
optimization algorithms,gradient descent,1
optimization objective,gradient descent,1
optimization problem,gradient descent,1
parameter vector,gradient descent,1
partial derivative,gradient descent,1
gradient descent,regularized linear regression,1
gradient descent,regularized logistic regression,1
gradient descent,stochastic gradient algorithm,1
supervised learning,gradient descent,1
hidden unit,hidden layer,1
input layer,hidden layer,1
input units,hidden layer,1
machine learning,hidden layer,1
neural network,hidden layer,1
hidden layer,neural network learning,1
sigmoid function,hidden layer,1
input units,hidden unit,1
logistic function,hidden unit,1
neural network,hidden unit,1
hidden unit,neural network learning,1
parameter vector,hidden unit,1
k means,hierarchical clustering,1
high order polynomial,polynomial features,1
high order polynomial,polynomial regression,1
polynomial terms,high order polynomial,1
precision,learning curve,1
negative example,precision,1
precision,neural network,1
positive class,precision,1
positive data,precision,1
positive predictions,precision,1
precision,precision recall curve,1
predicted class,precision,1
predicted value,precision,1
test data,precision,1
test data set,precision,1
labeled data,recall,1
recall,learning curve,1
negative example,recall,1
recall,neural network,1
positive class,recall,1
positive data,recall,1
positive predictions,recall,1
recall,precision recall curve,1
predicted class,recall,1
predicted value,recall,1
test data,recall,1
test data set,recall,1
learning problem,hypothesis,1
hypothesis,linear classifier,1
hypothesis,linear regression,1
hypothesis,logistic regression,1
machine learning,hypothesis,1
machine learning algorithm,hypothesis,1
hypothesis,model selection,1
hypothesis,neural network,1
hypothesis,neural network learning,1
hypothesis,nonlinear hypotheses,1
hypothesis,online learning,1
hypothesis,polynomial regression,1
hypothesis,regression model,1
hypothesis,regularized linear regression,1
hypothesis,regularized logistic regression,1
hypothesis,stochastic gradient algorithm,1
hypothesis,support vector machine,1
linear algebra,identity matrics,1
identity matrics,matrix multiplication,1
identity matrics,matrix transpose,1
identity matrics,mean square error,1
identity matrics,multivariate gaussian distribution,1
matrix,identity matrics,1
labeled data,image classification,1
learning problem,image classification,1
machine learning,image classification,1
positive class,image classification,1
learning problem,image retrieval,1
machine learning,image retrieval,1
inner product,kernel function,1
inner product,large margin classifier,1
inner product,least squares,1
linear algebra,inner product,1
inner product,linear regression,1
inner product,logistic regression,1
inner product,neural network,1
inner product,normalized representation,1
inner product,optimization problem,1
inner product,polynomial kernel,1
inner product,squared error,1
inner product,support vector machine,1
inner product,svm optimization,1
vector multiplication,inner product,1
input data,learning method,1
input data,learning system,1
input data,linear classifier,1
input data,linear model,1
input data,logistic regression,1
machine learning,input data,1
input data,machine learning algorithm,1
input data,machine learning system,1
input data,multi-class classification,1
input data,neural network,1
input data,regression model,1
input data,sentiment analysis,1
input data,sentiment classifier,1
input data,support vector machine,1
input data,test data,1
input data,test data set,1
input data,training data,1
input data,training data set,1
input units,input layer,1
neural network,input layer,1
input layer,neural network learning,1
training data,input layer,1
training data set,input layer,1
input space,kernel regression,1
learning method,input space,1
learning problem,input space,1
input space,linear regression,1
machine learning,input space,1
input space,regression model,1
training data,input space,1
training data set,input space,1
neural network,input units,1
input units,neural network learning,1
training data,input units,1
training data set,input units,1
iterative algorithm,k means,1
joint model probability,latent dirichlet allocation,1
joint model probability,mixture model,1
joint model probability,probabilistic model,1
k means,k-means objective,1
learning method,k means,1
learning problem,k means,1
learning system,k means,1
machine learning,k means,1
machine learning algorithm,k means,1
optimization objective,k means,1
test data set,k means,1
unsupervised learning,k means,1
nearest neighbor search,k nearest neighbors,1
nearest neighbors,k nearest neighbors,1
local optima,k-means objective,1
linear kernel,kernel function,1
machine learning,kernel function,1
kernel function,polynomial kernel,1
kernel function,string kernel,1
support vector machine,kernel function,1
learning method,kernel regression,1
linear regression,kernel regression,1
machine learning,kernel regression,1
machine learning algorithm,kernel regression,1
optimization algorithms,kernel regression,1
optimization problem,kernel regression,1
regression model,kernel regression,1
training data set,kernel regression,1
partial derivative,l1 penalty,1
regularization,l1 penalty,1
labeled data,linear classifier,1
labeled data,logistic regression,1
labeled data,negative example,1
labeled data,neural network,1
labeled data,non-anomalous examples,1
labeled data,positive data,1
labeled data,positive training example,1
labeled data,supervised learning,1
labeled data,support vector machine,1
labeled data,training data,1
labeled data,training data set,1
labeled data,validation set,1
learning method,large margin classifier,1
linear classifier,large margin classifier,1
logistic regression,large margin classifier,1
negative example,large margin classifier,1
positive data,large margin classifier,1
large margin classifier,support vector machine,1
training data,large margin classifier,1
learning method,lasso regression,1
linear regression,lasso regression,1
machine learning,lasso regression,1
machine learning algorithm,lasso regression,1
optimal solution,lasso regression,1
