source_id,target_id,source,target,weight
12,197,bias variance trade-off,random numbers,0.49767184257507324
12,204,bias variance trade-off,regularization,0.6373522281646729
12,230,bias variance trade-off,training error,0.6353728771209717
12,234,bias variance trade-off,tuning parameter,0.5556635856628418
12,237,bias variance trade-off,validation error,0.6389632821083069
12,239,bias variance trade-off,variance problem,0.7597675919532776
12,242,bias variance trade-off,overfitting,0.7345192432403564
12,243,bias variance trade-off,underfitting,0.5991352796554565
13,40,big data sets,data representation,0.5187915563583374
13,41,big data sets,data set,0.6704506278038025
13,46,big data sets,deep learning,0.5785285830497742
13,130,big data sets,machine learning,0.5055066347122192
13,132,big data sets,machine learning application,0.5933303236961365
13,133,big data sets,machine learning system,0.6289377212524414
13,134,big data sets,massive training set,0.7137059569358826
13,226,big data sets,test data set,0.5368934273719788
13,228,big data sets,training data,0.5271799564361572
13,229,big data sets,training data set,0.6296653151512146
14,19,binary classification,classification approach,0.664863109588623
14,20,binary classification,classification error,0.6038537621498108
14,21,binary classification,classification problem,0.7597355842590332
14,42,binary classification,decision boundaries,0.5911000967025757
14,43,binary classification,decision stamp,0.4274086356163025
14,60,binary classification,false negative,0.6025981307029724
14,61,binary classification,false positives,0.6472389698028564
14,91,binary classification,image classification,0.5877362489700317
14,118,binary classification,linear classifier,0.6504179239273071
14,126,binary classification,logistic function,0.5252906084060669
14,127,binary classification,logistic regression,0.7544118165969849
14,152,binary classification,multi-class classification,0.6866027116775513
14,185,binary classification,positive class,0.6545352935791016
14,190,binary classification,predicted class,0.706377387046814
14,208,binary classification,sentiment classifier,0.5286060571670532
14,210,binary classification,spam filtering,0.5303598642349243
15,19,boosting algorithm,classification approach,0.5282811522483826
15,43,boosting algorithm,decision stamp,0.5710555911064148
15,44,boosting algorithm,decision tree,0.6429282426834106
15,78,boosting algorithm,gradient algorithm,0.507708728313446
15,82,boosting algorithm,greedy algorithm,0.4986810088157654
15,111,boosting algorithm,learning method,0.5375425219535828
15,127,boosting algorithm,logistic regression,0.5153802633285522
15,131,boosting algorithm,machine learning algorithm,0.563877284526825
15,228,boosting algorithm,training data,0.5089743733406067
15,241,boosting algorithm,weak classifier,0.6769816279411316
16,17,character recognition,character segmentation,0.7307542562484741
16,27,character recognition,computer vision,0.672603964805603
16,45,character recognition,deep features,0.6281914710998535
16,46,character recognition,deep learning,0.6794809699058533
16,47,character recognition,deep neural network,0.5708127617835999
16,59,character recognition,face detection,0.5268537402153015
16,63,character recognition,feature extraction,0.5587462186813354
16,91,character recognition,image classification,0.5844157934188843
16,158,character recognition,neural network,0.5602036118507385
16,166,character recognition,ocr problem,0.7779281735420227
16,179,character recognition,pedestrian detection,0.4792836904525757
16,180,character recognition,photo ocr,0.738190770149231
17,23,character segmentation,cluster,0.4866946041584015
17,24,character segmentation,clustering algorithm,0.5030801296234131
17,27,character segmentation,computer vision,0.4538436532020569
17,63,character segmentation,feature extraction,0.4899587035179138
17,85,character segmentation,hierarchical clustering,0.4502418637275696
17,100,character segmentation,k means,0.45006147027015686
17,166,character segmentation,ocr problem,0.6313378810882568
17,178,character segmentation,pca algorithm,0.4311005473136902
17,180,character segmentation,photo ocr,0.6333552002906799
18,20,classification accuracy,classification error,0.8251982927322388
18,31,classification accuracy,confusion matrix,0.7384795546531677
18,56,classification accuracy,evaluation metrics,0.7046406269073486
18,58,classification accuracy,f1 score,0.7535176873207092
18,87,classification accuracy,precision,0.8082935810089111
18,88,classification accuracy,recall,0.7462985515594482
18,147,classification accuracy,misclassification error,0.7984986901283264
18,189,classification accuracy,precision recall curve,0.6630823612213135
18,190,classification accuracy,predicted class,0.7232315540313721
18,232,classification accuracy,true negatives,0.6680481433868408
18,233,classification accuracy,true positives,0.6668640375137329
19,21,classification approach,classification problem,0.8068174123764038
19,24,classification approach,clustering algorithm,0.6334808468818665
19,44,classification approach,decision tree,0.5985245704650879
19,101,classification approach,k nearest neighbors,0.599786102771759
19,106,classification approach,labeled data,0.6402761936187744
19,111,classification approach,learning method,0.7386230230331421
19,131,classification approach,machine learning algorithm,0.6966084837913513
19,152,classification approach,multi-class classification,0.6541901230812073
19,190,classification approach,predicted class,0.7138896584510803
19,207,classification approach,sentiment analysis,0.4183978736400604
19,210,classification approach,spam filtering,0.6214190125465393
19,219,classification approach,supervised learning,0.6435481905937195
19,221,classification approach,support vector machine,0.6259008646011353
19,228,classification approach,training data,0.6367257833480835
19,241,classification approach,weak classifier,0.5241675972938538
20,21,classification error,classification problem,0.6523828506469727
20,31,classification error,confusion matrix,0.7967306971549988
20,37,classification error,cross validation,0.6335625052452087
20,38,classification error,cross validation error,0.7740248441696167
20,42,classification error,decision boundaries,0.5791143178939819
20,53,classification error,error analysis,0.7809313535690308
20,54,classification error,error cost function,0.7593687772750854
20,56,classification error,evaluation metrics,0.6772909164428711
20,58,classification error,f1 score,0.7248191237449646
20,61,classification error,false positives,0.6873753070831299
20,73,classification error,generalization error,0.6802889704704285
20,87,classification error,precision,0.7187974452972412
20,107,classification error,large margin classifier,0.5832549333572388
20,125,classification error,log likelihood,0.5674142837524414
20,147,classification error,misclassification error,0.9350465536117554
20,152,classification error,multi-class classification,0.5251149535179138
20,189,classification error,precision recall curve,0.6188564896583557
20,190,classification error,predicted class,0.7546460628509521
20,192,classification error,prediction error,0.8453309535980225
20,208,classification error,sentiment classifier,0.5404720902442932
20,214,classification error,squared error,0.6458492875099182
20,227,classification error,test error,0.745601236820221
20,230,classification error,training error,0.7886317372322083
20,237,classification error,validation error,0.8176051378250122
21,42,classification problem,decision boundaries,0.5832006931304932
21,44,classification problem,decision tree,0.6271666884422302
21,60,classification problem,false negative,0.6488833427429199
21,82,classification problem,greedy algorithm,0.4948115348815918
21,91,classification problem,image classification,0.6066964268684387
21,106,classification problem,labeled data,0.6520612239837646
21,107,classification problem,large margin classifier,0.6093776226043701
21,112,classification problem,learning problem,0.7349330186843872
21,127,classification problem,logistic regression,0.6256396770477295
21,152,classification problem,multi-class classification,0.7064105272293091
21,166,classification problem,ocr problem,0.39008551836013794
21,190,classification problem,predicted class,0.7523979544639587
21,207,classification problem,sentiment analysis,0.4084329307079315
21,210,classification problem,spam filtering,0.5833553671836853
21,219,classification problem,supervised learning,0.6541925072669983
21,228,classification problem,training data,0.6316070556640625
22,23,cluster center,cluster,0.6955273151397705
22,24,cluster center,clustering algorithm,0.6296133995056152
22,57,cluster center,expectation maximization,0.4770050346851349
22,66,cluster center,feature space,0.4780184030532837
22,85,cluster center,hierarchical clustering,0.5516119003295898
22,100,cluster center,k means,0.7125790119171143
22,102,cluster center,k-means objective,0.6605091094970703
22,142,cluster center,mean normalization,0.5133863687515259
22,211,cluster center,square distances,0.4791066646575928
23,24,cluster,clustering algorithm,0.846596360206604
23,57,cluster,expectation maximization,0.5201438069343567
23,85,cluster,hierarchical clustering,0.7596371173858643
23,100,cluster,k means,0.8375625610351562
23,101,cluster,k nearest neighbors,0.6370771527290344
23,102,cluster,k-means objective,0.6849727034568787
23,124,cluster,locality sensitive hashing,0.45584264397621155
23,155,cluster,nearest neighbor search,0.5495914220809937
23,156,cluster,nearest neighbors,0.6362256407737732
23,211,cluster,square distances,0.5767644047737122
23,236,cluster,unsupervised learning,0.6403340101242065
24,57,clustering algorithm,expectation maximization,0.5219992399215698
24,82,clustering algorithm,greedy algorithm,0.5218906402587891
24,85,clustering algorithm,hierarchical clustering,0.721472978591919
24,100,clustering algorithm,k means,0.86407071352005
24,101,clustering algorithm,k nearest neighbors,0.5788748264312744
24,102,clustering algorithm,k-means objective,0.667475700378418
24,131,clustering algorithm,machine learning algorithm,0.5948050618171692
24,236,clustering algorithm,unsupervised learning,0.6900282502174377
25,36,collaborative filtering,covariance matrix,0.41989460587501526
25,50,collaborative filtering,dimensionality reduction,0.45856618881225586
25,51,collaborative filtering,document retrieval,0.4788111448287964
25,65,collaborative filtering,feature selection,0.41792166233062744
25,101,collaborative filtering,k nearest neighbors,0.4553277790546417
25,109,collaborative filtering,latent dirichlet allocation,0.41485050320625305
25,124,collaborative filtering,locality sensitive hashing,0.44667744636535645
25,129,collaborative filtering,low rank matrix,0.47392749786376953
25,136,collaborative filtering,matrix factorization,0.7913245558738708
25,199,collaborative filtering,recommender system,0.8358440399169922
25,208,collaborative filtering,sentiment classifier,0.42497581243515015
26,40,features,data representation,0.6689106822013855
26,50,features,dimensionality reduction,0.6627230644226074
26,62,features,feature engineering,0.7759203910827637
26,63,features,feature extraction,0.748500406742096
26,64,features,feature scaling,0.6319454908370972
26,65,features,feature selection,0.7682098746299744
26,66,features,feature space,0.67182457447052
26,67,features,feature vector,0.7024903297424316
26,82,features,greedy algorithm,0.5406439304351807
26,86,features,high order polynomial,0.5168444514274597
26,94,features,input data,0.652687132358551
26,96,features,input space,0.59376060962677
26,142,features,mean normalization,0.5426893830299377
26,156,features,nearest neighbors,0.5699393153190613
26,163,features,normalized features,0.626438558101654
26,176,features,parameter vector,0.6060258150100708
26,181,features,polynomial features,0.6455172896385193
26,184,features,polynomial terms,0.5344480276107788
26,193,features,principle components,0.5443739295005798
26,228,features,training data,0.7116351127624512
26,235,features,unnormalized features,0.5680562257766724
27,45,computer vision,deep features,0.64128577709198
27,46,computer vision,deep learning,0.7003260850906372
27,47,computer vision,deep neural network,0.5451920628547668
27,59,computer vision,face detection,0.7006916403770447
27,91,computer vision,image classification,0.7537992596626282
27,92,computer vision,image retrieval,0.4962727427482605
27,130,computer vision,machine learning,0.6467088460922241
27,133,computer vision,machine learning system,0.5560445189476013
27,158,computer vision,neural network,0.5614500641822815
27,166,computer vision,ocr problem,0.5177896022796631
27,179,computer vision,pedestrian detection,0.634667158126831
27,180,computer vision,photo ocr,0.5172432065010071
28,32,concave function,conjugate gradient,0.5969568490982056
28,34,concave function,convex function,0.7441253662109375
28,76,concave function,global minimum,0.601693868637085
28,77,concave function,global optimum,0.5419307947158813
28,78,concave function,gradient algorithm,0.5368579626083374
28,79,concave function,gradient ascent,0.6525158882141113
28,81,concave function,gradient descent,0.5779771208763123
28,122,concave function,local minimum,0.5540903210639954
28,123,concave function,local optima,0.5547768473625183
28,168,concave function,optimal solution,0.5451111793518066
29,30,conditional distribution,conditional probabilities,0.8144118189811707
29,69,conditional distribution,gaussian density,0.5783171057701111
29,71,conditional distribution,gaussian model,0.6267647743225098
29,72,conditional distribution,gaussian random variable,0.6462143659591675
29,74,conditional distribution,generalized linear models,0.5236192345619202
29,75,conditional distribution,gibbs sampler,0.5346907377243042
29,99,conditional distribution,joint model probability,0.7288712859153748
29,109,conditional distribution,latent dirichlet allocation,0.41284745931625366
29,116,conditional distribution,likelihood function,0.612671971321106
29,125,conditional distribution,log likelihood,0.5805334448814392
29,140,conditional distribution,maximum likelihood,0.6223753690719604
29,148,conditional distribution,mixture model,0.5709691047668457
29,153,conditional distribution,multivariate gaussian distribution,0.5898317694664001
29,194,conditional distribution,prior probability,0.7463404536247253
29,195,conditional distribution,probabilistic model,0.7347062230110168
29,196,conditional distribution,probability density,0.657721996307373
29,198,conditional distribution,random variable,0.6400330066680908
30,75,conditional probabilities,gibbs sampler,0.5009628534317017
30,99,conditional probabilities,joint model probability,0.6815508008003235
30,116,conditional probabilities,likelihood function,0.5560005903244019
30,127,conditional probabilities,logistic regression,0.5341650247573853
30,194,conditional probabilities,prior probability,0.7383352518081665
30,195,conditional probabilities,probabilistic model,0.6956448554992676
30,196,conditional probabilities,probability density,0.5384411811828613
30,198,conditional probabilities,random variable,0.5340132117271423
31,42,confusion matrix,decision boundaries,0.5593328475952148
31,43,confusion matrix,decision stamp,0.4317106008529663
31,53,confusion matrix,error analysis,0.7081083655357361
31,56,confusion matrix,evaluation metrics,0.6381310820579529
31,58,confusion matrix,f1 score,0.7302248477935791
31,60,confusion matrix,false negative,0.7519098520278931
31,61,confusion matrix,false positives,0.7134402394294739
31,87,confusion matrix,precision,0.7410585880279541
31,88,confusion matrix,recall,0.7832269072532654
31,147,confusion matrix,misclassification error,0.7959648370742798
31,172,confusion matrix,output label,0.5889675617218018
31,189,confusion matrix,precision recall curve,0.688910722732544
31,190,confusion matrix,predicted class,0.6784030795097351
31,232,confusion matrix,true negatives,0.725529670715332
31,233,confusion matrix,true positives,0.7251060009002686
32,78,conjugate gradient,gradient algorithm,0.6577967405319214
32,79,conjugate gradient,gradient ascent,0.6068490147590637
32,81,conjugate gradient,gradient descent,0.6328389644622803
32,98,conjugate gradient,iterative algorithm,0.5678421854972839
32,146,conjugate gradient,minimization problem,0.5587692260742188
32,162,conjugate gradient,normal equation,0.5761057734489441
32,169,conjugate gradient,optimization algorithms,0.5744332075119019
32,217,conjugate gradient,stochastic gradient algorithm,0.5699131488800049
33,37,convergence test,cross validation,0.574135959148407
33,52,convergence test,early stopping,0.6653685569763184
33,78,convergence test,gradient algorithm,0.5845823287963867
33,80,convergence test,gradient checking,0.5596194267272949
33,81,convergence test,gradient descent,0.6084302663803101
33,98,convergence test,iterative algorithm,0.665382444858551
33,113,convergence test,learning rate,0.5885847210884094
33,169,convergence test,optimization algorithms,0.5855354070663452
33,237,convergence test,validation error,0.5863077640533447
34,48,convex function,derivative term,0.544583797454834
34,54,convex function,error cost function,0.543135941028595
34,76,convex function,global minimum,0.6260318756103516
34,78,convex function,gradient algorithm,0.5303760170936584
34,79,convex function,gradient ascent,0.5542278289794922
34,81,convex function,gradient descent,0.5611146688461304
34,128,convex function,loss function,0.6537085771560669
34,146,convex function,minimization problem,0.5274975299835205
34,168,convex function,optimal solution,0.6278619170188904
34,177,convex function,partial derivative,0.5128204822540283
35,78,coordinate descent,gradient algorithm,0.6152985692024231
35,81,coordinate descent,gradient descent,0.6806349754333496
35,98,coordinate descent,iterative algorithm,0.5699902772903442
35,105,coordinate descent,l1 penalty,0.5744351744651794
35,108,coordinate descent,lasso regression,0.6245532631874084
35,129,coordinate descent,low rank matrix,0.5281150341033936
35,144,coordinate descent,mini-batch gradient descent,0.565051257610321
35,146,coordinate descent,minimization problem,0.6274968981742859
35,204,coordinate descent,regularization,0.6049356460571289
35,205,coordinate descent,regularized linear regression,0.6148285865783691
35,217,coordinate descent,stochastic gradient algorithm,0.622033953666687
35,223,coordinate descent,svm packages,0.5152585506439209
36,49,covariance matrix,design matrix,0.6377619504928589
36,50,covariance matrix,dimensionality reduction,0.6509758234024048
36,66,covariance matrix,feature space,0.6219475269317627
36,129,covariance matrix,low rank matrix,0.5831030011177063
36,135,covariance matrix,matrix addition,0.5361288785934448
36,136,covariance matrix,matrix factorization,0.5745409727096558
36,138,covariance matrix,matrix transpose,0.6121870279312134
36,153,covariance matrix,multivariate gaussian distribution,0.696630597114563
36,154,covariance matrix,multivariate gaussian model,0.6189634799957275
36,178,covariance matrix,pca algorithm,0.6319700479507446
36,193,covariance matrix,principle components,0.67582106590271
36,212,covariance matrix,square matrix,0.65626060962677
36,215,covariance matrix,standard deviation,0.5728892087936401
36,224,covariance matrix,symmetric matrix,0.7353546023368835
37,38,cross validation,cross validation error,0.7426426410675049
37,39,cross validation,cross validation sets,0.8094083666801453
37,151,cross validation,model selection,0.7096052169799805
37,223,cross validation,svm packages,0.5194966793060303
37,225,cross validation,test data,0.7214757204055786
37,226,cross validation,test data set,0.6651148796081543
37,228,cross validation,training data,0.6617704629898071
37,231,cross validation,transfer learning,0.5485892295837402
37,237,cross validation,validation error,0.7412711977958679
37,238,cross validation,validation set,0.7670119404792786
37,242,cross validation,overfitting,0.6773960590362549
38,39,cross validation error,cross validation sets,0.6791229248046875
38,53,cross validation error,error analysis,0.7116695642471313
38,54,cross validation error,error cost function,0.7354547381401062
38,56,cross validation error,evaluation metrics,0.6694097518920898
38,73,cross validation error,generalization error,0.7137612700462341
38,110,cross validation error,learning curve,0.6794601082801819
38,128,cross validation error,loss function,0.6371912956237793
38,143,cross validation error,mean square error,0.6869577169418335
38,147,cross validation error,misclassification error,0.7242360711097717
38,172,cross validation error,output label,0.5863282680511475
38,192,cross validation error,prediction error,0.8027305603027344
38,213,cross validation error,square projection error,0.598942220211029
38,214,cross validation error,squared error,0.650216817855835
38,227,cross validation error,test error,0.7912964820861816
38,230,cross validation error,training error,0.8820984363555908
38,234,cross validation error,tuning parameter,0.5728057622909546
38,237,cross validation error,validation error,0.8205922842025757
38,238,cross validation error,validation set,0.7167285084724426
38,239,cross validation error,variance problem,0.5616979598999023
39,41,cross validation sets,data set,0.6971645355224609
39,106,cross validation sets,labeled data,0.5464218258857727
39,225,cross validation sets,test data,0.6234079003334045
39,226,cross validation sets,test data set,0.7213103771209717
39,228,cross validation sets,training data,0.5919854640960693
39,229,cross validation sets,training data set,0.6928960680961609
39,237,cross validation sets,validation error,0.5756778120994568
39,238,cross validation sets,validation set,0.7927510738372803
40,41,data representation,data set,0.6468477249145508
40,45,data representation,deep features,0.6314706206321716
40,49,data representation,design matrix,0.5983803868293762
40,50,data representation,dimensionality reduction,0.6407562494277954
40,51,data representation,document retrieval,0.5397120714187622
40,62,data representation,feature engineering,0.638056755065918
40,63,data representation,feature extraction,0.661138117313385
40,64,data representation,feature scaling,0.5809767246246338
40,66,data representation,feature space,0.7340409159660339
40,67,data representation,feature vector,0.7302560806274414
40,92,data representation,image retrieval,0.49691998958587646
40,94,data representation,input data,0.7252427339553833
40,96,data representation,input space,0.6887950897216797
40,106,data representation,labeled data,0.6696653962135315
40,163,data representation,normalized features,0.6072763800621033
40,164,data representation,normalized representation,0.6806066632270813
40,218,data representation,string kernel,0.4461984634399414
40,228,data representation,training data,0.661048412322998
40,235,data representation,unnormalized features,0.5556954741477966
41,94,data set,input data,0.6784670352935791
41,106,data set,labeled data,0.6972103118896484
41,134,data set,massive training set,0.6321872472763062
41,225,data set,test data,0.7249252796173096
41,226,data set,test data set,0.8733388185501099
41,228,data set,training data,0.7575443387031555
41,229,data set,training data set,0.8818614482879639
41,238,data set,validation set,0.7443106174468994
42,43,decision boundaries,decision stamp,0.5410093069076538
42,44,decision boundaries,decision tree,0.5595724582672119
42,96,decision boundaries,input space,0.5622400641441345
42,107,decision boundaries,large margin classifier,0.6576389670372009
42,190,decision boundaries,predicted class,0.615373969078064
42,220,decision boundaries,support vector,0.5992933511734009
42,238,decision boundaries,validation set,0.5690312385559082
43,44,decision stamp,decision tree,0.653242826461792
43,61,decision stamp,false positives,0.4266289174556732
43,187,decision stamp,positive predictions,0.42910122871398926
43,190,decision stamp,predicted class,0.45287013053894043
43,241,decision stamp,weak classifier,0.5556982755661011
44,82,decision tree,greedy algorithm,0.5923017859458923
44,85,decision tree,hierarchical clustering,0.4585615396499634
44,118,decision tree,linear classifier,0.6027873754501343
44,120,decision tree,linear model,0.5945067405700684
44,131,decision tree,machine learning algorithm,0.6320492625236511
44,190,decision tree,predicted class,0.6212910413742065
44,228,decision tree,training data,0.6024471521377563
44,241,decision tree,weak classifier,0.5856356024742126
45,46,deep features,deep learning,0.8521740436553955
45,47,deep features,deep neural network,0.7294991612434387
45,59,deep features,face detection,0.4650007486343384
45,63,deep features,feature extraction,0.6450721025466919
45,83,deep features,hidden layer,0.6777863502502441
45,91,deep features,image classification,0.6150938272476196
45,130,deep features,machine learning,0.6073740720748901
45,134,deep features,massive training set,0.5895642638206482
45,158,deep features,neural network,0.6198363900184631
45,179,deep features,pedestrian detection,0.41391241550445557
45,231,deep features,transfer learning,0.5995382070541382
46,47,deep learning,deep neural network,0.8312299847602844
46,51,deep learning,document retrieval,0.4747948944568634
46,59,deep learning,face detection,0.4919337034225464
46,68,deep learning,forward propagation,0.567596971988678
46,80,deep learning,gradient checking,0.552842378616333
46,83,deep learning,hidden layer,0.7468132972717285
46,84,deep learning,hidden unit,0.650892436504364
46,91,deep learning,image classification,0.6121381521224976
46,130,deep learning,machine learning,0.7586750388145447
46,133,deep learning,machine learning system,0.6439133286476135
46,134,deep learning,massive training set,0.6275414228439331
46,158,deep learning,neural network,0.7696027159690857
46,159,deep learning,neural network learning,0.6530964374542236
46,166,deep learning,ocr problem,0.40920573472976685
46,179,deep learning,pedestrian detection,0.4540937542915344
46,180,deep learning,photo ocr,0.3484535813331604
46,199,deep learning,recommender system,0.48750779032707214
46,231,deep learning,transfer learning,0.5611556768417358
46,240,deep learning,vector multiplication,0.6146914958953857
47,68,deep neural network,forward propagation,0.5997828841209412
47,83,deep neural network,hidden layer,0.836266040802002
47,84,deep neural network,hidden unit,0.7543054223060608
47,95,deep neural network,input layer,0.6050534844398499
47,97,deep neural network,input units,0.5909159779548645
47,137,deep neural network,matrix multiplication,0.5975112318992615
47,139,deep neural network,matrix vector multiplication,0.6444777250289917
47,158,deep neural network,neural network,0.8861016035079956
47,159,deep neural network,neural network learning,0.6579791307449341
47,173,deep neural network,output layer,0.6759783029556274
47,174,deep neural network,output unit,0.6381895542144775
47,177,deep neural network,partial derivative,0.5215523838996887
48,78,derivative term,gradient algorithm,0.6419605016708374
48,79,derivative term,gradient ascent,0.6304228901863098
48,81,derivative term,gradient descent,0.5904959440231323
48,113,derivative term,learning rate,0.5645728707313538
48,128,derivative term,loss function,0.6166285276412964
48,169,derivative term,optimization algorithms,0.5521721243858337
48,177,derivative term,partial derivative,0.8217734098434448
48,217,derivative term,stochastic gradient algorithm,0.5573614239692688
