source_id,target_id,source,target,weight
3,222,feature engineering,sparse feature selection,0.547942578792572
4,6,generalization,model training,0.6178397536277771
4,7,generalization,validation set,0.5453468561172485
4,9,generalization,nonlinear model,0.5953128933906555
4,11,generalization,supervised learning,0.6465052366256714
4,17,generalization,clustering,0.5785213708877563
4,85,generalization,feature,0.6005110144615173
4,109,generalization,regularization,0.6457370519638062
4,184,generalization,boosting,0.6107258200645447
4,188,generalization,stemming,0.46465781331062317
4,189,generalization,stop words,0.39586910605430603
4,207,generalization,feature learning,0.6786056160926819
4,208,generalization,universal approximators,0.5489648580551147
4,210,generalization,training error,0.6018604040145874
4,211,generalization,overfitting,0.6344382762908936
4,213,generalization,model complexity,0.5854222178459167
4,266,generalization,local function approximator,0.5989742875099182
4,270,generalization,human interpretability,0.5132970213890076
5,30,feature space,curse of dimensionality,0.5334039926528931
5,85,feature space,feature,0.7491264939308167
5,96,feature space,inner product,0.5647817850112915
5,124,feature space,support vectors,0.5633203983306885
5,159,feature space,spanning set,0.6517486572265625
5,161,feature space,orthonormal spanning set,0.47616612911224365
5,166,feature space,dimension reduction,0.5949731469154358
5,183,feature space,feature selection,0.6198384165763855
5,185,feature space,histogram features,0.617169976234436
5,186,feature space,inner product similarity,0.5014556050300598
5,187,feature space,normalization,0.5919095277786255
5,190,feature space,discriminative features,0.6262034773826599
5,191,feature space,edge histogram features,0.5447884798049927
5,192,feature space,spectrogram,0.5111265182495117
5,193,feature space,nonlinear feature engineering,0.6029645800590515
5,195,feature space,transformed feature space,0.7097295522689819
5,199,feature space,degree two polynomial expansion,0.5884422063827515
5,200,feature space,manifold,0.5547422170639038
5,209,feature space,linear combination,0.5257251262664795
5,226,feature space,exponential scaling of fixed-shape units,0.5075852274894714
6,7,model training,validation set,0.5987322330474854
6,8,model training,model validation,0.7203943729400635
6,11,model training,supervised learning,0.6067508459091187
6,18,model training,model parameters,0.5713812112808228
6,207,model training,feature learning,0.5889185070991516
6,210,model training,training error,0.6228365302085876
6,221,model training,k-folds cross-validation,0.5649645328521729
6,276,model training,residual fitting,0.5853599309921265
7,8,validation set,model validation,0.7913818359375
7,20,validation set,cross-validation,0.6112123727798462
7,85,validation set,feature,0.5490330457687378
7,159,validation set,spanning set,0.5519047975540161
7,210,validation set,training error,0.5995757579803467
7,215,validation set,validation error,0.7547740936279297
7,221,validation set,k-folds cross-validation,0.6351447105407715
8,10,model validation,misclassification,0.637747585773468
8,20,model validation,cross-validation,0.6425015330314636
8,130,model validation,classification accuracy,0.613929271697998
8,210,model validation,training error,0.6400032043457031
8,211,model validation,overfitting,0.6094462871551514
8,215,model validation,validation error,0.7529830932617188
8,221,model validation,k-folds cross-validation,0.6498088836669922
9,13,nonlinear model,input/output relationship,0.5211267471313477
9,18,nonlinear model,model parameters,0.5993215441703796
9,43,nonlinear model,gradient descent,0.594976544380188
9,51,nonlinear model,first order system of equations,0.5862281322479248
9,92,nonlinear model,multi-output regression,0.5539641380310059
9,193,nonlinear model,nonlinear feature engineering,0.804716944694519
9,194,nonlinear model,nonlinear regression,0.7798281908035278
9,200,nonlinear model,manifold,0.7140500545501709
9,201,nonlinear model,encoder-decoder composition,0.49969738721847534
9,202,nonlinear model,output transformation,0.5215067863464355
9,203,nonlinear model,nonlinear classification,0.6998742818832397
9,204,nonlinear model,kernel pca,0.6093199253082275
9,214,nonlinear model,optimization dial,0.4771338999271393
9,224,nonlinear model,fixed-shape universal approximators,0.5747419595718384
9,247,nonlinear model,hidden layer,0.6168783903121948
9,276,nonlinear model,residual fitting,0.5787382125854492
10,85,misclassification,feature,0.5964311361312866
10,130,misclassification,classification accuracy,0.6146010160446167
10,131,misclassification,misclassification count,0.6875094175338745
10,134,misclassification,cost function versus misclassification discrepancy,0.6861974000930786
10,136,misclassification,confusion matrix,0.556006908416748
10,137,misclassification,precision,0.5050036907196045
10,145,misclassification,categorical multi-class classification,0.5990642309188843
10,155,misclassification,categorical labels,0.6427615880966187
10,156,misclassification,class imbalance,0.5999029278755188
10,189,misclassification,stop words,0.39189374446868896
10,211,misclassification,overfitting,0.5772905945777893
11,12,supervised learning,regression,0.7023117542266846
11,13,supervised learning,input/output relationship,0.5962842702865601
11,14,supervised learning,continuous-valued output,0.5059636235237122
11,17,supervised learning,clustering,0.5743868350982666
11,184,supervised learning,boosting,0.5592212677001953
11,207,supervised learning,feature learning,0.605101466178894
12,13,regression,input/output relationship,0.6455096006393433
12,14,regression,continuous-valued output,0.6128804683685303
12,82,regression,least absolute deviations,0.5396345853805542
12,83,regression,bias,0.6016419529914856
12,84,regression,least squares cost function,0.6005486249923706
12,85,regression,feature,0.6155045032501221
12,86,regression,feature-touching weights,0.551591157913208
12,92,regression,multi-output regression,0.626820981502533
12,194,regression,nonlinear regression,0.6551504135131836
12,202,regression,output transformation,0.5972785949707031
12,267,regression,regression tree,0.6653112173080444
12,276,regression,residual fitting,0.5706106424331665
13,14,input/output relationship,continuous-valued output,0.6423190236091614
13,85,input/output relationship,feature,0.590584397315979
13,92,input/output relationship,multi-output regression,0.635711669921875
13,194,input/output relationship,nonlinear regression,0.5809521079063416
13,202,input/output relationship,output transformation,0.6502867937088013
13,207,input/output relationship,feature learning,0.5271991491317749
14,85,continuous-valued output,feature,0.5050730109214783
14,92,continuous-valued output,multi-output regression,0.621247410774231
14,100,continuous-valued output,softmax approximation to max,0.4803832173347473
14,194,continuous-valued output,nonlinear regression,0.49014198780059814
14,202,continuous-valued output,output transformation,0.6178961992263794
14,250,continuous-valued output,output layer,0.5420656204223633
14,254,continuous-valued output,step function,0.4930747151374817
15,16,cost function,mathematical optimization,0.6204028725624084
15,19,cost function,minimization,0.6845874786376953
15,41,cost function,cost function history plot,0.5532991886138916
15,84,cost function,least squares cost function,0.7667893171310425
15,95,cost function,quadratic cost function,0.740747332572937
15,102,cost function,convex cost function,0.6853055953979492
15,103,cost function,point-wise cost,0.6644425392150879
15,118,cost function,margin-perceptron cost,0.6404075622558594
15,126,cost function,categorical cross entropy cost,0.6318405866622925
15,128,cost function,log error cost,0.6414448022842407
15,151,cost function,softmax cost function,0.7132166624069214
15,218,cost function,regularized cost function,0.715255618095398
16,19,mathematical optimization,minimization,0.7043654918670654
16,21,mathematical optimization,zero order optimization,0.5855447053909302
16,25,mathematical optimization,global optimization,0.6149923801422119
16,42,mathematical optimization,first order optimization methods,0.5867382287979126
16,43,mathematical optimization,gradient descent,0.6163691282272339
16,44,mathematical optimization,gradient,0.5945538282394409
16,49,mathematical optimization,partial derivative,0.5801383852958679
16,51,mathematical optimization,first order system of equations,0.5882115364074707
16,53,mathematical optimization,closed form solution,0.5430887341499329
16,67,mathematical optimization,first order condition for optimality,0.6462811827659607
16,214,mathematical optimization,optimization dial,0.5378804206848145
17,33,clustering,sequential refinement,0.5280030965805054
17,160,clustering,mean-centering,0.5282853245735168
17,165,clustering,principal component analysis,0.6092501878738403
17,166,clustering,dimension reduction,0.6377716660499573
17,168,clustering,k-means clustering,0.8825857639312744
17,171,clustering,cluster centroid,0.6090643405914307
17,172,clustering,cluster assignment,0.682096004486084
17,173,clustering,centroid initialization,0.6224559545516968
17,174,clustering,intra-cluster distance,0.6553078889846802
17,175,clustering,scree plot,0.42515265941619873
17,188,clustering,stemming,0.44986170530319214
17,205,clustering,kernel k-means,0.6340539455413818
18,19,model parameters,minimization,0.6342560052871704
18,83,model parameters,bias,0.5460792183876038
18,85,model parameters,feature,0.6160499453544617
18,86,model parameters,feature-touching weights,0.513847827911377
18,113,model parameters,regularization parameter,0.6121326684951782
18,212,model parameters,underfitting,0.5611472725868225
18,214,model parameters,optimization dial,0.602434515953064
18,223,model parameters,model capacity,0.6462704539299011
18,247,model parameters,hidden layer,0.5924974679946899
18,249,model parameters,input layer,0.5911035537719727
18,251,model parameters,weight matrix,0.6218204498291016
18,264,model parameters,leaf parameters,0.5404719710350037
19,22,minimization,global minimum,0.6877990961074829
19,24,minimization,local minimum,0.6642647385597229
19,25,minimization,global optimization,0.6371749639511108
19,43,minimization,gradient descent,0.6959929466247559
19,44,minimization,gradient,0.6412516236305237
19,53,minimization,closed form solution,0.5499036312103271
19,67,minimization,first order condition for optimality,0.6534496545791626
19,72,minimization,non-convex minimization,0.6441415548324585
19,82,minimization,least absolute deviations,0.5669919848442078
19,84,minimization,least squares cost function,0.6229140162467957
19,91,minimization,standard normalization,0.5181188583374023
19,95,minimization,quadratic cost function,0.579657793045044
19,109,minimization,regularization,0.6532497406005859
19,113,minimization,regularization parameter,0.6258162260055542
19,150,minimization,mini-batch gradient descent,0.6070403456687927
19,154,minimization,batch size,0.562528133392334
19,211,minimization,overfitting,0.5755724310874939
19,212,minimization,underfitting,0.6198675036430359
19,214,minimization,optimization dial,0.5157667398452759
19,218,minimization,regularized cost function,0.6647136211395264
19,276,minimization,residual fitting,0.5610762238502502
19,281,minimization,pruning,0.5687199234962463
20,87,cross-validation,unconstrained optimization,0.5910434126853943
20,133,cross-validation,early stopping by validation accuracy,0.5930222272872925
20,194,cross-validation,nonlinear regression,0.599557638168335
20,210,cross-validation,training error,0.7099615335464478
20,213,cross-validation,model complexity,0.5920032262802124
20,215,cross-validation,validation error,0.6817420125007629
20,216,cross-validation,high capacity model,0.5403661131858826
20,219,cross-validation,l2 regularization based cross-validation,0.7004714012145996
20,221,cross-validation,k-folds cross-validation,0.7826168537139893
20,240,cross-validation,naive cross-validation,0.7955014109611511
20,241,cross-validation,regularization-based cross-validation,0.6711509227752686
20,279,cross-validation,computational trade-off,0.5678806304931641
21,26,zero order optimization,zero order optimality condition,0.7884378433227539
21,27,zero order optimization,local maximum,0.6211981773376465
21,28,zero order optimization,random sampling,0.6120816469192505
21,29,zero order optimization,uniform sampling,0.5640774965286255
21,35,zero order optimization,diminishing steplength rules,0.578424870967865
21,36,zero order optimization,random search,0.7178314924240112
21,37,zero order optimization,convergence,0.6284474730491638
21,39,zero order optimization,coordinate search,0.5783958435058594
21,41,zero order optimization,cost function history plot,0.5477309226989746
21,42,zero order optimization,first order optimization methods,0.6913770437240601
21,43,zero order optimization,gradient descent,0.6239371299743652
21,51,zero order optimization,first order system of equations,0.6475507020950317
21,67,zero order optimization,first order condition for optimality,0.6410305500030518
21,72,zero order optimization,non-convex minimization,0.6360995769500732
21,73,zero order optimization,second order optimization,0.6369211673736572
21,255,zero order optimization,vanishing gradient problem,0.47344326972961426
22,23,global minimum,global maximum,0.6342157125473022
22,24,global minimum,local minimum,0.7913450002670288
22,25,global minimum,global optimization,0.7001728415489197
22,26,global minimum,zero order optimality condition,0.6750003099441528
22,27,global minimum,local maximum,0.6292433738708496
22,34,global minimum,initial point,0.6309759616851807
22,48,global minimum,first order taylor series approximation,0.5927344560623169
22,50,global minimum,stationary points,0.6538630723953247
22,55,global minimum,convex quadratic function,0.690558671951294
22,65,global minimum,quadratic function,0.6710293292999268
22,66,global minimum,eigenvalues of the hessian,0.6518354415893555
22,67,global minimum,first order condition for optimality,0.7201436161994934
22,72,global minimum,non-convex minimization,0.6617707014083862
22,95,global minimum,quadratic cost function,0.5992403030395508
23,24,global maximum,local minimum,0.5793933868408203
23,25,global maximum,global optimization,0.7831534743309021
23,26,global maximum,zero order optimality condition,0.6361783742904663
23,27,global maximum,local maximum,0.8099234104156494
23,32,global maximum,local optimization,0.6016043424606323
23,42,global maximum,first order optimization methods,0.5781091451644897
23,67,global maximum,first order condition for optimality,0.6602720022201538
23,100,global maximum,softmax approximation to max,0.6282243728637695
23,182,global maximum,variance maximization,0.5731868743896484
23,258,global maximum,maxout activation,0.635610044002533
24,27,local minimum,local maximum,0.738796591758728
24,32,local minimum,local optimization,0.7153277397155762
24,34,local minimum,initial point,0.6473073959350586
24,49,local minimum,partial derivative,0.652021050453186
24,50,local minimum,stationary points,0.6676909327507019
24,52,local minimum,saddle points,0.6153131723403931
24,59,local minimum,lipschitz continuous gradient,0.5339757204055786
24,60,local minimum,second order optimality condition,0.6727690696716309
24,63,local minimum,curvature,0.7074465751647949
24,64,local minimum,positive semi-definite matrix,0.6674399971961975
24,66,local minimum,eigenvalues of the hessian,0.7736815214157104
24,67,local minimum,first order condition for optimality,0.7136820554733276
24,72,local minimum,non-convex minimization,0.6834460496902466
25,26,global optimization,zero order optimality condition,0.5643948912620544
25,27,global optimization,local maximum,0.6708544492721558
25,28,global optimization,random sampling,0.5703142881393433
25,29,global optimization,uniform sampling,0.5336284637451172
25,32,global optimization,local optimization,0.7929455041885376
25,36,global optimization,random search,0.6718496084213257
25,39,global optimization,coordinate search,0.5678476095199585
25,42,global optimization,first order optimization methods,0.7117135524749756
25,43,global optimization,gradient descent,0.6921563744544983
25,51,global optimization,first order system of equations,0.6366615295410156
25,72,global optimization,non-convex minimization,0.649624228477478
25,87,global optimization,unconstrained optimization,0.5961882472038269
25,208,global optimization,universal approximators,0.5344375371932983
25,214,global optimization,optimization dial,0.48496848344802856
25,266,global optimization,local function approximator,0.5753656625747681
26,27,zero order optimality condition,local maximum,0.6622375845909119
26,28,zero order optimality condition,random sampling,0.5215595960617065
26,29,zero order optimality condition,uniform sampling,0.4848218858242035
26,60,zero order optimality condition,second order optimality condition,0.6745010614395142
26,64,zero order optimality condition,positive semi-definite matrix,0.5774682760238647
26,67,zero order optimality condition,first order condition for optimality,0.7148458957672119
26,72,zero order optimality condition,non-convex minimization,0.5607470273971558
26,73,zero order optimality condition,second order optimization,0.5708238482475281
27,32,local maximum,local optimization,0.733293890953064
27,34,local maximum,initial point,0.6244832277297974
27,36,local maximum,random search,0.5539098381996155
27,50,local maximum,stationary points,0.5748375654220581
27,60,local maximum,second order optimality condition,0.6497504711151123
27,67,local maximum,first order condition for optimality,0.7008829712867737
27,100,local maximum,softmax approximation to max,0.5747804641723633
27,182,local maximum,variance maximization,0.5576992034912109
27,258,local maximum,maxout activation,0.5517880916595459
28,29,random sampling,uniform sampling,0.7813869714736938
28,32,random sampling,local optimization,0.5159554481506348
28,34,random sampling,initial point,0.5226770639419556
28,36,random sampling,random search,0.8034698963165283
28,37,random sampling,convergence,0.5923545360565186
28,39,random sampling,coordinate search,0.6609280705451965
28,72,random sampling,non-convex minimization,0.5182186365127563
29,32,uniform sampling,local optimization,0.4962766468524933
29,34,uniform sampling,initial point,0.5375770330429077
29,36,uniform sampling,random search,0.6435105800628662
29,37,uniform sampling,convergence,0.4896111786365509
29,39,uniform sampling,coordinate search,0.5493401288986206
29,67,uniform sampling,first order condition for optimality,0.4786865711212158
30,163,curse of dimensionality,projection,0.50980544090271
30,166,curse of dimensionality,dimension reduction,0.5448905229568481
30,200,curse of dimensionality,manifold,0.4815939664840698
30,204,curse of dimensionality,kernel pca,0.46825599670410156
30,211,curse of dimensionality,overfitting,0.4949936270713806
30,213,curse of dimensionality,model complexity,0.568834662437439
30,222,curse of dimensionality,sparse feature selection,0.4862348437309265
30,223,curse of dimensionality,model capacity,0.48590773344039917
30,226,curse of dimensionality,exponential scaling of fixed-shape units,0.5525409579277039
31,35,descent direction,diminishing steplength rules,0.6064459085464478
31,37,descent direction,convergence,0.6378740668296814
31,38,descent direction,coordinate descent,0.7107718586921692
31,39,descent direction,coordinate search,0.6218316555023193
31,41,descent direction,cost function history plot,0.67718505859375
31,43,descent direction,gradient descent,0.7212731838226318
31,44,descent direction,gradient,0.6420093774795532
31,52,descent direction,saddle points,0.6056132316589355
31,57,descent direction,momentum accelerated gradient descent,0.5276638269424438
31,58,descent direction,normalized gradient descent,0.6420869827270508
31,73,descent direction,second order optimization,0.6480135917663574
31,89,descent direction,backtracking line search,0.6134443283081055
32,34,local optimization,initial point,0.6857470273971558
32,35,local optimization,diminishing steplength rules,0.5965832471847534
32,36,local optimization,random search,0.6429115533828735
32,42,local optimization,first order optimization methods,0.7654707431793213
32,43,local optimization,gradient descent,0.7159271240234375
32,72,local optimization,non-convex minimization,0.6363272666931152
32,107,local optimization,numerical instability,0.48787009716033936
32,108,local optimization,early stopping,0.6305713057518005
32,150,local optimization,mini-batch gradient descent,0.5647896528244019
32,266,local optimization,local function approximator,0.707796573638916
33,34,sequential refinement,initial point,0.4984016418457031
33,35,sequential refinement,diminishing steplength rules,0.537394642829895
33,38,sequential refinement,coordinate descent,0.5467003583908081
33,43,sequential refinement,gradient descent,0.4882296919822693
33,58,sequential refinement,normalized gradient descent,0.4782788157463074
33,70,sequential refinement,convergence criterion,0.5411001443862915
33,168,sequential refinement,k-means clustering,0.5127488374710083
33,171,sequential refinement,cluster centroid,0.4118010997772217
33,172,sequential refinement,cluster assignment,0.4939557909965515
33,173,sequential refinement,centroid initialization,0.5453263521194458
34,37,initial point,convergence,0.6071186065673828
34,42,initial point,first order optimization methods,0.5742295980453491
34,44,initial point,gradient,0.5930074453353882
34,50,initial point,stationary points,0.5872228741645813
34,51,initial point,first order system of equations,0.5954420566558838
34,67,initial point,first order condition for optimality,0.6473451852798462
34,173,initial point,centroid initialization,0.5624575614929199
35,36,diminishing steplength rules,random search,0.5666906833648682
35,37,diminishing steplength rules,convergence,0.6946028470993042
35,40,diminishing steplength rules,steplength,0.691387414932251
35,41,diminishing steplength rules,cost function history plot,0.6032587289810181
35,43,diminishing steplength rules,gradient descent,0.5850980281829834
35,68,diminishing steplength rules,newton's method,0.583820641040802
35,70,diminishing steplength rules,convergence criterion,0.6121965050697327
35,89,diminishing steplength rules,backtracking line search,0.6428166627883911
35,150,diminishing steplength rules,mini-batch gradient descent,0.5545933842658997
35,154,diminishing steplength rules,batch size,0.5357362031936646
35,269,diminishing steplength rules,staircase-like cost,0.5689228177070618
36,37,random search,convergence,0.612008810043335
36,39,random search,coordinate search,0.6890182495117188
36,42,random search,first order optimization methods,0.5757496356964111
37,39,convergence,coordinate search,0.5586809515953064
37,40,convergence,steplength,0.6158078908920288
37,41,convergence,cost function history plot,0.6287819743156433
37,42,convergence,first order optimization methods,0.6161307096481323
37,43,convergence,gradient descent,0.6522443294525146
37,47,convergence,numerical approximation,0.6126303672790527
37,70,convergence,convergence criterion,0.726622462272644
37,87,convergence,unconstrained optimization,0.5949435234069824
37,89,convergence,backtracking line search,0.610754668712616
37,107,convergence,numerical instability,0.5117391347885132
37,214,convergence,optimization dial,0.48586952686309814
38,39,coordinate descent,coordinate search,0.6645528078079224
38,42,coordinate descent,first order optimization methods,0.6023520231246948
38,43,coordinate descent,gradient descent,0.7369513511657715
38,44,coordinate descent,gradient,0.5978703498840332
38,57,coordinate descent,momentum accelerated gradient descent,0.5530295372009277
38,58,coordinate descent,normalized gradient descent,0.6382489800453186
38,68,coordinate descent,newton's method,0.6068835258483887
38,73,coordinate descent,second order optimization,0.5821367502212524
38,79,coordinate descent,quasi-newton method,0.569434642791748
38,89,coordinate descent,backtracking line search,0.5798811912536621
38,90,coordinate descent,vectorized implementation,0.5143697261810303
38,150,coordinate descent,mini-batch gradient descent,0.558840274810791
38,179,coordinate descent,alternating minimization,0.5090899467468262
39,43,coordinate search,gradient descent,0.5540488958358765
39,89,coordinate search,backtracking line search,0.5638101100921631
40,41,steplength,cost function history plot,0.554804265499115
40,43,steplength,gradient descent,0.6061621904373169
40,44,steplength,gradient,0.5760128498077393
40,58,steplength,normalized gradient descent,0.5726791620254517
40,132,steplength,step function approximation,0.6447502374649048
40,150,steplength,mini-batch gradient descent,0.5947694778442383
40,154,steplength,batch size,0.7258738279342651
40,254,steplength,step function,0.6145156621932983
41,43,cost function history plot,gradient descent,0.6255097389221191
41,73,cost function history plot,second order optimization,0.5729053616523743
41,89,cost function history plot,backtracking line search,0.5989505052566528
41,194,cost function history plot,nonlinear regression,0.5448892116546631
42,43,first order optimization methods,gradient descent,0.8127195835113525
42,44,first order optimization methods,gradient,0.7036685943603516
42,45,first order optimization methods,automatic differentiation,0.5893770456314087
42,46,first order optimization methods,chain rule,0.5874950885772705
42,47,first order optimization methods,numerical approximation,0.6731580495834351
42,51,first order optimization methods,first order system of equations,0.7472716569900513
42,61,first order optimization methods,second order taylor series approximation,0.6712806224822998
42,67,first order optimization methods,first order condition for optimality,0.7239912152290344
42,68,first order optimization methods,newton's method,0.6278882622718811
42,70,first order optimization methods,convergence criterion,0.536386251449585
42,73,first order optimization methods,second order optimization,0.693964421749115
42,78,first order optimization methods,bfgs method,0.6755797863006592
43,44,gradient descent,gradient,0.8188052177429199
43,45,gradient descent,automatic differentiation,0.6806020140647888
43,46,gradient descent,chain rule,0.6849249005317688
43,47,gradient descent,numerical approximation,0.7044975757598877
43,49,gradient descent,partial derivative,0.6706489324569702
43,51,gradient descent,first order system of equations,0.718652606010437
43,52,gradient descent,saddle points,0.6108614206314087
43,57,gradient descent,momentum accelerated gradient descent,0.6365683674812317
43,58,gradient descent,normalized gradient descent,0.7054288387298584
43,59,gradient descent,lipschitz continuous gradient,0.5895384550094604
43,61,gradient descent,second order taylor series approximation,0.7033331394195557
43,63,gradient descent,curvature,0.698370099067688
43,68,gradient descent,newton's method,0.6493946313858032
43,71,gradient descent,hessian matrix,0.6823430061340332
43,72,gradient descent,non-convex minimization,0.6690144538879395
43,73,gradient descent,second order optimization,0.7226394414901733
43,74,gradient descent,hessian-free optimization,0.6374685168266296
43,78,gradient descent,bfgs method,0.6805520057678223
43,79,gradient descent,quasi-newton method,0.6702046394348145
43,80,gradient descent,secant method,0.6046900749206543
43,88,gradient descent,normal equations,0.5597349405288696
43,89,gradient descent,backtracking line search,0.5693972110748291
43,90,gradient descent,vectorized implementation,0.5375588536262512
43,132,gradient descent,step function approximation,0.6356304287910461
43,150,gradient descent,mini-batch gradient descent,0.654041051864624
43,154,gradient descent,batch size,0.5682199597358704
43,179,gradient descent,alternating minimization,0.508617639541626
43,196,gradient descent,non-convex cost function,0.6188976764678955
43,257,gradient descent,backpropagation,0.6416810154914856
43,276,gradient descent,residual fitting,0.5716367363929749
44,45,gradient,automatic differentiation,0.7079648971557617
44,46,gradient,chain rule,0.7210255861282349
44,47,gradient,numerical approximation,0.6405301094055176
44,49,gradient,partial derivative,0.7472571730613708
44,51,gradient,first order system of equations,0.7083661556243896
44,57,gradient,momentum accelerated gradient descent,0.59521484375
44,58,gradient,normalized gradient descent,0.6122243404388428
44,59,gradient,lipschitz continuous gradient,0.6855982542037964
44,63,gradient,curvature,0.73602294921875
44,67,gradient,first order condition for optimality,0.7092804908752441
44,71,gradient,hessian matrix,0.7097659111022949
44,83,gradient,bias,0.5286126136779785
44,100,gradient,softmax approximation to max,0.5913586616516113
44,254,gradient,step function,0.5655254125595093
44,257,gradient,backpropagation,0.6045929789543152
45,46,automatic differentiation,chain rule,0.7291387319564819
45,47,automatic differentiation,numerical approximation,0.6810367107391357
45,49,automatic differentiation,partial derivative,0.6024945974349976
45,51,automatic differentiation,first order system of equations,0.5566474199295044
45,57,automatic differentiation,momentum accelerated gradient descent,0.5364747047424316
45,71,automatic differentiation,hessian matrix,0.5720639228820801
45,132,automatic differentiation,step function approximation,0.5526822805404663
45,257,automatic differentiation,backpropagation,0.5809212327003479
46,47,chain rule,numerical approximation,0.6328040361404419
46,49,chain rule,partial derivative,0.6540330648422241
46,51,chain rule,first order system of equations,0.5857356786727905
46,57,chain rule,momentum accelerated gradient descent,0.563204288482666
46,71,chain rule,hessian matrix,0.5970736742019653
46,257,chain rule,backpropagation,0.708244800567627
47,48,numerical approximation,first order taylor series approximation,0.612307071685791
47,51,numerical approximation,first order system of equations,0.644054114818573
47,53,numerical approximation,closed form solution,0.5514096617698669
47,61,numerical approximation,second order taylor series approximation,0.7257186770439148
47,78,numerical approximation,bfgs method,0.6611974239349365
47,88,numerical approximation,normal equations,0.5444450378417969
47,90,numerical approximation,vectorized implementation,0.48516854643821716
47,100,numerical approximation,softmax approximation to max,0.5797795057296753
47,107,numerical approximation,numerical instability,0.5069013833999634
47,132,numerical approximation,step function approximation,0.6401020288467407
47,208,numerical approximation,universal approximators,0.6282854080200195
47,224,numerical approximation,fixed-shape universal approximators,0.523993968963623
47,266,numerical approximation,local function approximator,0.5830073356628418
48,51,first order taylor series approximation,first order system of equations,0.637270450592041
48,59,first order taylor series approximation,lipschitz continuous gradient,0.5435850620269775
48,60,first order taylor series approximation,second order optimality condition,0.6544266939163208
48,61,first order taylor series approximation,second order taylor series approximation,0.7852488160133362
48,63,first order taylor series approximation,curvature,0.6222071647644043
48,65,first order taylor series approximation,quadratic function,0.6265625953674316
48,67,first order taylor series approximation,first order condition for optimality,0.6775481700897217
48,71,first order taylor series approximation,hessian matrix,0.6521987915039062
48,73,first order taylor series approximation,second order optimization,0.5994923114776611
48,100,first order taylor series approximation,softmax approximation to max,0.5671477317810059
49,50,partial derivative,stationary points,0.6082416772842407
49,51,partial derivative,first order system of equations,0.7309006452560425
49,59,partial derivative,lipschitz continuous gradient,0.5607471466064453
49,63,partial derivative,curvature,0.6660935878753662
49,66,partial derivative,eigenvalues of the hessian,0.64801025390625
49,67,partial derivative,first order condition for optimality,0.6899890899658203
49,71,partial derivative,hessian matrix,0.6825823783874512
50,51,stationary points,first order system of equations,0.6280482411384583
50,52,stationary points,saddle points,0.6806594133377075
50,60,stationary points,second order optimality condition,0.6359922885894775
50,66,stationary points,eigenvalues of the hessian,0.7142009735107422
50,67,stationary points,first order condition for optimality,0.6668128967285156
51,53,first order system of equations,closed form solution,0.6491334438323975
51,56,first order system of equations,symmetric linear system,0.5949895977973938
51,61,first order system of equations,second order taylor series approximation,0.6480509042739868
51,66,first order system of equations,eigenvalues of the hessian,0.6628381013870239
51,67,first order system of equations,first order condition for optimality,0.7820537090301514
51,71,first order system of equations,hessian matrix,0.656022310256958
51,88,first order system of equations,normal equations,0.5605767369270325
