source_id,target_id,source,target,weight
13,63,abstract meaning representation,distributional semantics,0.5136580467224121
13,97,abstract meaning representation,knowledge representation,0.6686320900917053
13,120,abstract meaning representation,textual entailment,0.5136595964431763
13,135,abstract meaning representation,wordnet,0.5180650353431702
13,149,abstract meaning representation,compositional semantics,0.619299590587616
13,190,abstract meaning representation,document representation,0.5503681302070618
14,34,coreference and coreference resolution,relation extraction,0.5524066090583801
14,37,coreference and coreference resolution,named entity recognition,0.615842878818512
14,49,coreference and coreference resolution,word sense disambiguation,0.5393280982971191
14,50,coreference and coreference resolution,part of speech tagging,0.5120498538017273
14,52,coreference and coreference resolution,automatic summarization,0.4879608154296875
14,55,coreference and coreference resolution,multi-document summarization,0.4898347854614258
14,57,coreference and coreference resolution,discourse model,0.6293729543685913
14,64,coreference and coreference resolution,shallow parsing,0.4995853006839752
14,120,coreference and coreference resolution,textual entailment,0.4818873405456543
15,27,machine reading comprehension,semantic parsing,0.5576896071434021
15,36,machine reading comprehension,language modeling,0.5793328285217285
15,37,machine reading comprehension,named entity recognition,0.5516659021377563
15,51,machine reading comprehension,question answering,0.723259687423706
15,57,machine reading comprehension,discourse model,0.5521457195281982
15,68,machine reading comprehension,chat bots,0.49635154008865356
15,69,machine reading comprehension,dialog systems,0.5011451840400696
15,120,machine reading comprehension,textual entailment,0.6157509088516235
15,136,machine reading comprehension,natural language interfaces,0.5595611333847046
15,138,machine reading comprehension,paraphrasing,0.5479140877723694
16,17,context free grammar,context sensitive grammar,0.8201303482055664
16,27,context free grammar,semantic parsing,0.5501000881195068
16,30,context free grammar,penn treebank,0.500529408454895
16,31,context free grammar,dependency parsing,0.5676161050796509
16,32,context free grammar,tree adjoining grammar,0.6549135446548462
16,33,context free grammar,combinatory categorial grammar,0.6050232648849487
16,115,context free grammar,earley parsing,0.6227481365203857
16,129,context free grammar,shift-reduce parsing,0.5890196561813354
16,137,context free grammar,probabilistic context-free grammars,0.7139506340026855
16,151,context free grammar,chomsky hierarchy,0.60096275806427
17,27,context sensitive grammar,semantic parsing,0.4916628897190094
17,31,context sensitive grammar,dependency parsing,0.4953361749649048
17,32,context sensitive grammar,tree adjoining grammar,0.6205967664718628
17,33,context sensitive grammar,combinatory categorial grammar,0.6061522960662842
17,50,context sensitive grammar,part of speech tagging,0.49460798501968384
17,115,context sensitive grammar,earley parsing,0.5798565149307251
17,129,context sensitive grammar,shift-reduce parsing,0.5135397911071777
17,137,context sensitive grammar,probabilistic context-free grammars,0.657376766204834
17,151,context sensitive grammar,chomsky hierarchy,0.5363651514053345
18,19,domain adaptation,transfer learning,0.7816838622093201
18,59,domain adaptation,weakly-supervised learning,0.4217122197151184
18,60,domain adaptation,one-shot learning,0.4578350782394409
18,70,domain adaptation,multi-task learning,0.5682013630867004
18,82,domain adaptation,dimensionality reduction,0.46462684869766235
18,87,domain adaptation,svm,0.426763117313385
18,167,domain adaptation,feature learning,0.5253660678863525
18,168,domain adaptation,normalization,0.42517706751823425
18,169,domain adaptation,regularization,0.4362682104110718
18,170,domain adaptation,data preprocessing,0.44733327627182007
19,24,transfer learning,backpropagation,0.4629804491996765
19,59,transfer learning,weakly-supervised learning,0.4577258825302124
19,60,transfer learning,one-shot learning,0.5502827763557434
19,70,transfer learning,multi-task learning,0.7208073735237122
19,133,transfer learning,inference,0.5049333572387695
19,154,transfer learning,artificial neural network,0.4638599455356598
19,157,transfer learning,computer vision,0.4785884618759155
19,159,transfer learning,imagenet,0.5095964074134827
19,167,transfer learning,feature learning,0.6045944094657898
19,169,transfer learning,regularization,0.48025041818618774
20,48,capsule networks,deep belief networks,0.516838550567627
20,96,capsule networks,cnn's,0.6259487271308899
20,99,capsule networks,autonomous cars,0.4106552302837372
20,131,capsule networks,caption generation,0.4906761944293976
20,159,capsule networks,imagenet,0.5548970699310303
20,160,capsule networks,object detection,0.549064040184021
20,178,capsule networks,bidirectional recurrent neural networks,0.47456350922584534
20,189,capsule networks,pointer networks,0.5694355964660645
20,195,capsule networks,highway networks,0.5635716319084167
21,22,reinforcement learning,q learning,0.8296893239021301
21,23,reinforcement learning,dqn,0.7356239557266235
21,65,reinforcement learning,a* search,0.5718743801116943
21,69,reinforcement learning,dialog systems,0.5350444912910461
21,98,reinforcement learning,markov decision processes,0.74080491065979
21,99,reinforcement learning,autonomous cars,0.42668992280960083
21,140,reinforcement learning,particle filter,0.4323401153087616
21,142,reinforcement learning,dynamic programming,0.6016862392425537
21,165,reinforcement learning,monte carlo tree search,0.5843915939331055
21,171,reinforcement learning,robotic locomotion,0.6076882481575012
21,172,reinforcement learning,human-robot interaction,0.4664643704891205
21,185,reinforcement learning,policy gradient methods,0.7949461936950684
21,192,reinforcement learning,game playing in ai,0.6924190521240234
22,23,q learning,dqn,0.8114122748374939
22,65,q learning,a* search,0.5581498742103577
22,69,q learning,dialog systems,0.47787484526634216
22,98,q learning,markov decision processes,0.6061823964118958
22,142,q learning,dynamic programming,0.5582142472267151
22,165,q learning,monte carlo tree search,0.5437875390052795
22,171,q learning,robotic locomotion,0.45757079124450684
22,185,q learning,policy gradient methods,0.7101807594299316
22,192,q learning,game playing in ai,0.6441507935523987
23,24,dqn,backpropagation,0.5163943767547607
23,48,dqn,deep belief networks,0.4958052635192871
23,80,dqn,boltzmann machine,0.49700236320495605
23,98,dqn,markov decision processes,0.4952312409877777
23,99,dqn,autonomous cars,0.4144826829433441
23,142,dqn,dynamic programming,0.5088784694671631
23,165,dqn,monte carlo tree search,0.49808743596076965
23,171,dqn,robotic locomotion,0.4254828691482544
23,185,dqn,policy gradient methods,0.6727436780929565
23,192,dqn,game playing in ai,0.6059804558753967
24,48,backpropagation,deep belief networks,0.5137515664100647
24,75,backpropagation,newton method,0.5116415023803711
24,78,backpropagation,radial basis function network,0.5802115797996521
24,80,backpropagation,boltzmann machine,0.5257505774497986
24,86,backpropagation,perceptrons algorithm,0.5918395519256592
24,105,backpropagation,genetic algorithms,0.46092522144317627
24,117,backpropagation,gradient descent,0.7158596515655518
24,124,backpropagation,matrix multiplication,0.5618683099746704
24,125,backpropagation,differential calculus,0.5598448514938354
24,127,backpropagation,backpropagation through time,0.7429684400558472
24,142,backpropagation,dynamic programming,0.5169156193733215
24,154,backpropagation,artificial neural network,0.6911481618881226
24,164,backpropagation,loss function,0.540463924407959
24,167,backpropagation,feature learning,0.5363190174102783
24,168,backpropagation,normalization,0.518277645111084
24,169,backpropagation,regularization,0.5318105816841125
24,176,backpropagation,activation functions,0.6672876477241516
25,36,word embedding,language modeling,0.6362640857696533
25,43,word embedding,latent semantic indexing,0.6184108257293701
25,63,word embedding,distributional semantics,0.6922729015350342
25,67,word embedding,lexicography,0.5606228113174438
25,71,word embedding,multilingual word,0.6597998142242432
25,95,word embedding,word2vec,0.7830521464347839
25,119,word embedding,tokenization,0.6093919277191162
25,135,word embedding,wordnet,0.6076195240020752
25,149,word embedding,compositional semantics,0.5922993421554565
25,155,word embedding,bag of words model,0.5979893803596497
25,161,word embedding,n-gram,0.5878239870071411
25,163,word embedding,t-sne,0.4601333737373352
25,167,word embedding,feature learning,0.583264172077179
25,190,word embedding,document representation,0.7537745237350464
26,73,logistic regression,linear regression,0.6338887214660645
26,74,logistic regression,convex optimization,0.48571914434432983
26,77,logistic regression,random forest,0.4828490912914276
26,86,logistic regression,perceptrons algorithm,0.508270263671875
26,87,logistic regression,svm,0.5531289577484131
26,88,logistic regression,decision trees,0.5177232027053833
26,110,logistic regression,bagging,0.4405614137649536
26,111,logistic regression,maximum likelihood estimation,0.5573093891143799
26,145,logistic regression,log-linear models,0.5348075032234192
26,152,logistic regression,conditional probability,0.4775761067867279
26,175,logistic regression,cross entropy,0.5355607867240906
26,199,logistic regression,probability,0.5607091188430786
27,30,semantic parsing,penn treebank,0.6021881699562073
27,31,semantic parsing,dependency parsing,0.7015630602836609
27,32,semantic parsing,tree adjoining grammar,0.5747736096382141
27,33,semantic parsing,combinatory categorial grammar,0.6350424885749817
27,34,semantic parsing,relation extraction,0.6058692336082458
27,49,semantic parsing,word sense disambiguation,0.5814688205718994
27,50,semantic parsing,part of speech tagging,0.6204760074615479
27,64,semantic parsing,shallow parsing,0.6577966213226318
27,83,semantic parsing,first-order logic,0.553039014339447
27,97,semantic parsing,knowledge representation,0.5726091861724854
27,115,semantic parsing,earley parsing,0.6295343041419983
27,116,semantic parsing,propositional logic,0.5095687508583069
27,120,semantic parsing,textual entailment,0.5904160737991333
27,129,semantic parsing,shift-reduce parsing,0.6656901836395264
27,136,semantic parsing,natural language interfaces,0.6729094982147217
27,149,semantic parsing,compositional semantics,0.518314003944397
27,204,semantic parsing,relational databases,0.514266312122345
28,38,stemming,word segmentation,0.5694108605384827
28,39,stemming,sentence boundary recognition,0.5616917610168457
28,50,stemming,part of speech tagging,0.5638447999954224
28,58,stemming,morphological disambiguation,0.5303583145141602
28,67,stemming,lexicography,0.5556074380874634
28,109,stemming,text mining,0.5744963884353638
28,118,stemming,search engine indexing,0.5641061067581177
28,119,stemming,tokenization,0.7009310722351074
28,144,stemming,spelling correction,0.5798935890197754
28,150,stemming,edit distance,0.5237488150596619
28,179,stemming,query expansion,0.5373281240463257
29,31,sentiment analysis,dependency parsing,0.4998990297317505
29,34,sentiment analysis,relation extraction,0.48273488879203796
29,41,sentiment analysis,automated essay scoring,0.6128678917884827
29,43,sentiment analysis,latent semantic indexing,0.49081653356552124
29,44,sentiment analysis,language identification,0.4814690947532654
29,52,sentiment analysis,automatic summarization,0.506675660610199
29,102,sentiment analysis,crowdsourcing,0.4896373748779297
29,109,sentiment analysis,text mining,0.6398303508758545
29,136,sentiment analysis,natural language interfaces,0.47553056478500366
29,180,sentiment analysis,bio text mining,0.48279911279678345
30,31,penn treebank,dependency parsing,0.7081140279769897
30,32,penn treebank,tree adjoining grammar,0.6793168187141418
30,33,penn treebank,combinatory categorial grammar,0.6064358353614807
30,39,penn treebank,sentence boundary recognition,0.5654792189598083
30,41,penn treebank,automated essay scoring,0.47200503945350647
30,50,penn treebank,part of speech tagging,0.6474214792251587
30,53,penn treebank,supertagging,0.6118506193161011
30,64,penn treebank,shallow parsing,0.6693439483642578
30,115,penn treebank,earley parsing,0.6464188694953918
30,128,penn treebank,grammar checker,0.5420763492584229
30,129,penn treebank,shift-reduce parsing,0.6347643136978149
30,137,penn treebank,probabilistic context-free grammars,0.5866568088531494
30,151,penn treebank,chomsky hierarchy,0.48268043994903564
31,32,dependency parsing,tree adjoining grammar,0.7059271931648254
31,33,dependency parsing,combinatory categorial grammar,0.635917603969574
31,34,dependency parsing,relation extraction,0.6607114672660828
31,35,dependency parsing,event detection,0.6003419756889343
31,39,dependency parsing,sentence boundary recognition,0.5679067373275757
31,50,dependency parsing,part of speech tagging,0.6850655674934387
31,53,dependency parsing,supertagging,0.6130326390266418
31,54,dependency parsing,recursive neural network,0.5987786054611206
31,57,dependency parsing,discourse model,0.5652889013290405
31,64,dependency parsing,shallow parsing,0.6878132224082947
31,115,dependency parsing,earley parsing,0.6321007013320923
31,128,dependency parsing,grammar checker,0.5519174337387085
31,129,dependency parsing,shift-reduce parsing,0.7281442284584045
31,143,dependency parsing,language acquisition,0.5582088232040405
31,151,dependency parsing,chomsky hierarchy,0.46374785900115967
32,33,tree adjoining grammar,combinatory categorial grammar,0.7540722489356995
32,115,tree adjoining grammar,earley parsing,0.6251564621925354
32,129,tree adjoining grammar,shift-reduce parsing,0.694284200668335
32,137,tree adjoining grammar,probabilistic context-free grammars,0.6500048041343689
32,151,tree adjoining grammar,chomsky hierarchy,0.6113277077674866
33,53,combinatory categorial grammar,supertagging,0.6196115612983704
33,54,combinatory categorial grammar,recursive neural network,0.569853663444519
33,115,combinatory categorial grammar,earley parsing,0.6212619543075562
33,129,combinatory categorial grammar,shift-reduce parsing,0.6751010417938232
33,137,combinatory categorial grammar,probabilistic context-free grammars,0.5870904922485352
33,149,combinatory categorial grammar,compositional semantics,0.5990211367607117
33,151,combinatory categorial grammar,chomsky hierarchy,0.6091827154159546
34,35,relation extraction,event detection,0.6985337138175964
34,37,relation extraction,named entity recognition,0.7908046245574951
34,49,relation extraction,word sense disambiguation,0.6025336384773254
34,64,relation extraction,shallow parsing,0.6075063943862915
34,67,relation extraction,lexicography,0.5387343764305115
34,97,relation extraction,knowledge representation,0.5885162949562073
34,120,relation extraction,textual entailment,0.5883584022521973
34,143,relation extraction,language acquisition,0.5354722738265991
34,180,relation extraction,bio text mining,0.5997515916824341
34,204,relation extraction,relational databases,0.5432832837104797
35,37,event detection,named entity recognition,0.7198067903518677
35,49,event detection,word sense disambiguation,0.5645463466644287
35,50,event detection,part of speech tagging,0.5929995775222778
35,53,event detection,supertagging,0.5795047879219055
35,64,event detection,shallow parsing,0.6257352828979492
35,120,event detection,textual entailment,0.5878733992576599
35,180,event detection,bio text mining,0.5124883651733398
36,38,language modeling,word segmentation,0.5898535251617432
36,42,language modeling,latent dirichlet allocation,0.4514327049255371
36,44,language modeling,language identification,0.650344967842102
36,46,language modeling,hidden markov models,0.5780049562454224
36,47,language modeling,conditional random fields,0.5382053852081299
36,48,language modeling,deep belief networks,0.5088104009628296
36,51,language modeling,question answering,0.5662434101104736
36,53,language modeling,supertagging,0.5661649703979492
36,63,language modeling,distributional semantics,0.5634612441062927
36,66,language modeling,transliteration,0.5539368987083435
36,68,language modeling,chat bots,0.519544780254364
36,71,language modeling,multilingual word,0.5595352649688721
36,84,language modeling,natural language generation,0.6942506432533264
36,85,language modeling,noisy channel model,0.5296523571014404
36,94,language modeling,topic modeling,0.5136638879776001
36,95,language modeling,word2vec,0.6441089510917664
36,100,language modeling,phonetics,0.36011767387390137
36,101,language modeling,speech recognition,0.6337337493896484
36,119,language modeling,tokenization,0.5716792941093445
36,130,language modeling,speech synthesis,0.5551506876945496
36,131,language modeling,caption generation,0.58213210105896
36,141,language modeling,prosody,0.42313218116760254
36,143,language modeling,language acquisition,0.601059079170227
36,145,language modeling,log-linear models,0.5816161632537842
36,148,language modeling,statistical machine translation,0.6500278115272522
36,149,language modeling,compositional semantics,0.5248749852180481
36,155,language modeling,bag of words model,0.5567072629928589
36,161,language modeling,n-gram,0.6823422908782959
36,166,language modeling,structured prediction,0.61371910572052
36,182,language modeling,character level language models,0.7754839658737183
36,184,language modeling,smoothing and backoff,0.6611295342445374
36,190,language modeling,document representation,0.5948431491851807
36,191,language modeling,seq2seq,0.6268061995506287
36,197,language modeling,multi-modal learning,0.4855065941810608
37,38,named entity recognition,word segmentation,0.6668270826339722
37,39,named entity recognition,sentence boundary recognition,0.6028040647506714
37,40,named entity recognition,optical character recognition,0.5130254626274109
37,44,named entity recognition,language identification,0.5718624591827393
37,47,named entity recognition,conditional random fields,0.6561057567596436
37,49,named entity recognition,word sense disambiguation,0.6340209245681763
37,50,named entity recognition,part of speech tagging,0.7147575616836548
37,53,named entity recognition,supertagging,0.5818932056427002
37,58,named entity recognition,morphological disambiguation,0.5982822179794312
37,64,named entity recognition,shallow parsing,0.7476884722709656
37,67,named entity recognition,lexicography,0.5484501719474792
37,102,named entity recognition,crowdsourcing,0.42502710223197937
37,119,named entity recognition,tokenization,0.5546281337738037
37,136,named entity recognition,natural language interfaces,0.5951883792877197
37,166,named entity recognition,structured prediction,0.5769085884094238
37,180,named entity recognition,bio text mining,0.6082775592803955
38,39,word segmentation,sentence boundary recognition,0.8018855452537537
38,40,word segmentation,optical character recognition,0.48019111156463623
38,50,word segmentation,part of speech tagging,0.6644103527069092
38,58,word segmentation,morphological disambiguation,0.6354958415031433
38,64,word segmentation,shallow parsing,0.6764230132102966
38,101,word segmentation,speech recognition,0.5691907405853271
38,119,word segmentation,tokenization,0.7131929397583008
38,143,word segmentation,language acquisition,0.5354856252670288
38,161,word segmentation,n-gram,0.5696273446083069
38,182,word segmentation,character level language models,0.5976014733314514
39,41,sentence boundary recognition,automated essay scoring,0.4883447587490082
39,50,sentence boundary recognition,part of speech tagging,0.5986524820327759
39,52,sentence boundary recognition,automatic summarization,0.5706926584243774
39,64,sentence boundary recognition,shallow parsing,0.6331866979598999
39,119,sentence boundary recognition,tokenization,0.6288676261901855
39,128,sentence boundary recognition,grammar checker,0.6001236438751221
39,141,sentence boundary recognition,prosody,0.40772202610969543
39,150,sentence boundary recognition,edit distance,0.443234384059906
40,44,optical character recognition,language identification,0.482718288898468
40,66,optical character recognition,transliteration,0.47614070773124695
40,101,optical character recognition,speech recognition,0.5471656322479248
40,126,optical character recognition,facial recognition systems,0.49357300996780396
40,157,optical character recognition,computer vision,0.5328078866004944
40,158,optical character recognition,image retrieval,0.5138685703277588
40,182,optical character recognition,character level language models,0.49456578493118286
40,190,optical character recognition,document representation,0.47685670852661133
41,52,automated essay scoring,automatic summarization,0.5611233711242676
41,109,automated essay scoring,text mining,0.4976431131362915
41,120,automated essay scoring,textual entailment,0.4779186546802521
41,128,automated essay scoring,grammar checker,0.5552720427513123
41,136,automated essay scoring,natural language interfaces,0.47381189465522766
42,43,latent dirichlet allocation,latent semantic indexing,0.7045625448226929
42,55,latent dirichlet allocation,multi-document summarization,0.4832930862903595
42,63,latent dirichlet allocation,distributional semantics,0.4729902744293213
42,94,latent dirichlet allocation,topic modeling,0.8687599897384644
42,109,latent dirichlet allocation,text mining,0.4751536250114441
42,147,latent dirichlet allocation,gibbs sampling,0.5122718811035156
42,179,latent dirichlet allocation,query expansion,0.46076369285583496
42,183,latent dirichlet allocation,hierarchical models,0.5259252190589905
42,190,latent dirichlet allocation,document representation,0.517244279384613
43,63,latent semantic indexing,distributional semantics,0.5853854417800903
43,94,latent semantic indexing,topic modeling,0.7035056948661804
43,103,latent semantic indexing,matrix factorization,0.5676514506340027
43,109,latent semantic indexing,text mining,0.569940447807312
43,118,latent semantic indexing,search engine indexing,0.6327775716781616
43,155,latent semantic indexing,bag of words model,0.5150017142295837
43,162,latent semantic indexing,singular-value decomposition,0.5863725543022156
43,179,latent semantic indexing,query expansion,0.6198176145553589
43,181,latent semantic indexing,collaborative filtering,0.4799630641937256
43,190,latent semantic indexing,document representation,0.7032709121704102
44,58,language identification,morphological disambiguation,0.5423322319984436
44,66,language identification,transliteration,0.5750254988670349
44,71,language identification,multilingual word,0.5441511869430542
44,100,language identification,phonetics,0.421675443649292
44,101,language identification,speech recognition,0.6623578071594238
44,141,language identification,prosody,0.46496689319610596
44,143,language identification,language acquisition,0.5875970721244812
44,148,language identification,statistical machine translation,0.571915864944458
44,182,language identification,character level language models,0.5585972666740417
45,56,bayes theorem,variational bayes,0.5160144567489624
45,107,bayes theorem,expert systems,0.48583221435546875
45,108,bayes theorem,bayesian network,0.6889100074768066
45,111,bayes theorem,maximum likelihood estimation,0.4939320683479309
45,112,bayes theorem,graphical models,0.5454179048538208
45,133,bayes theorem,inference,0.4933962821960449
45,147,bayes theorem,gibbs sampling,0.525066077709198
45,152,bayes theorem,conditional probability,0.6994141936302185
45,183,bayes theorem,hierarchical models,0.5103029608726501
45,199,bayes theorem,probability,0.6447553038597107
46,47,hidden markov models,conditional random fields,0.6744969487190247
46,50,hidden markov models,part of speech tagging,0.5475290417671204
46,85,hidden markov models,noisy channel model,0.5700317025184631
46,98,hidden markov models,markov decision processes,0.5550309419631958
46,108,hidden markov models,bayesian network,0.5479591488838196
46,112,hidden markov models,graphical models,0.6204176545143127
46,113,hidden markov models,markov chain monte carlo,0.5362116694450378
