source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
54,53,54,53,markov_chain,martingale_(probability_theory),1,gold_all,none,0.6009575724601746
56,55,56,55,digital_electronics,arithmetic_logic_unit,1,gold_all,none,0.5929519534111023
58,57,58,57,artificial_intelligence,data_mining,1,gold_all,none,0.522223174571991
3,59,3,59,algorithm_design,divide_and_conquer_algorithm,1,gold_all,none,0.36510980129241943
39,9,39,9,computer,unix,1,gold_all,none,0.6109310984611511
61,60,61,60,robot,robotics,1,gold_all,none,0.8636780977249146
1,62,1,62,mathematics,computer_security,1,gold_all,none,0.49571454524993896
64,63,64,63,shared_memory,cache_coherence,1,gold_all,none,0.7997206449508667
66,65,66,65,finite-state_machine,parsing,1,gold_all,none,0.4155116081237793
68,67,68,67,authentication,malware,1,gold_all,none,0.4422622323036194
70,69,70,69,information_assurance,firewall_(computing),1,gold_all,none,0.5050780773162842
17,71,17,71,database,relational_model,1,gold_all,none,0.7472807765007019
73,72,73,72,computer_architecture,compiler,1,gold_all,none,0.6278961300849915
17,74,17,74,database,atomicity_(database_systems),1,gold_all,none,0.5048865079879761
24,75,24,75,computer_programming,bioinformatics,1,gold_all,none,0.45817458629608154
54,19,54,19,markov_chain,machine_learning,1,gold_all,none,0.4355333745479584
1,37,1,37,mathematics,algebra,1,gold_all,none,0.7896422147750854
77,76,77,76,data_structure,b-tree,1,gold_all,none,0.5551571249961853
79,78,79,78,expected_value,pagerank,1,gold_all,none,0.25027650594711304
15,80,15,80,computer_science,computer_network,1,gold_all,none,0.4675997197628021
27,81,27,81,operating_system,concurrency_(computer_science),1,gold_all,none,0.511807918548584
82,6,82,6,iterative_method,algorithm,1,gold_all,none,0.5168662071228027
84,83,84,83,thread_(computer_science),multi-core_processor,1,gold_all,none,0.6463009119033813
24,85,24,85,computer_programming,software_engineering,1,gold_all,none,0.691482424736023
36,86,36,86,probability_theory,large_deviations_theory,1,gold_all,none,0.5237085223197937
39,87,39,87,computer,control_flow,1,gold_all,none,0.552107036113739
6,28,6,28,algorithm,monte_carlo_method,1,gold_all,none,0.31650999188423157
89,88,89,88,interactivity,human-computer_interaction,1,gold_all,none,0.7184403538703918
15,90,15,90,computer_science,programming_paradigm,1,gold_all,none,0.5032684803009033
15,24,15,24,computer_science,computer_programming,1,gold_all,none,0.6746619343757629
15,42,15,42,computer_science,computer_graphics,1,gold_all,none,0.4694262742996216
15,48,15,48,computer_science,computational_geometry,1,gold_all,none,0.4612647294998169
6,47,6,47,algorithm,geometric_modeling,1,gold_all,none,0.3185345530509949
43,12,43,12,geometry,computer_vision,1,gold_all,none,0.5092400312423706
91,43,91,43,matrix_(mathematics),geometry,1,gold_all,none,0.4389898478984833
42,92,42,92,computer_graphics,visualization_(computer_graphics),1,gold_all,none,0.6442893743515015
24,40,24,40,computer_programming,profiling_(computer_programming),1,gold_all,none,0.5488274097442627
94,93,94,93,random_variable,graphical_model,1,gold_all,none,0.49968835711479187
25,6,25,6,logic,algorithm,1,gold_all,none,0.5819424390792847
24,95,24,95,computer_programming,string_(computer_science),1,gold_all,none,0.49354931712150574
71,44,71,44,relational_model,relational_database,1,gold_all,none,0.8658485412597656
24,96,24,96,computer_programming,query_language,1,gold_all,none,0.5168325901031494
49,19,49,19,computational_complexity_theory,machine_learning,1,gold_all,none,0.4184991121292114
1,91,1,91,mathematics,matrix_(mathematics),1,gold_all,none,0.5663424730300903
15,97,15,97,computer_science,theory_of_computation,1,gold_all,none,0.6624507904052734
99,98,99,98,high-level_programming_language,object-oriented_programming,1,gold_all,none,0.6679643392562866
24,100,24,100,computer_programming,index_(database),1,gold_all,none,0.339739054441452
15,101,15,101,computer_science,computational_chemistry,1,gold_all,none,0.4356887638568878
51,19,51,19,statistical_inference,machine_learning,1,gold_all,none,0.5162709951400757
103,102,103,102,string_searching_algorithm,suffix_tree,1,gold_all,none,0.5945988297462463
6,104,6,104,algorithm,3d_modeling,1,gold_all,none,0.3261508643627167
36,105,36,105,probability_theory,analysis_of_algorithms,1,gold_all,none,0.4044029414653778
77,22,77,22,data_structure,programming_language,1,gold_all,none,0.48736852407455444
106,7,106,7,finite_set,combinatorics,1,gold_all,none,0.6012769937515259
108,107,108,107,polynomial,fourier_analysis,1,gold_all,none,0.47017213702201843
110,109,110,109,parallel_computing,vector_processor,1,gold_all,none,0.7645257711410522
39,111,39,111,computer,mobile_device,1,gold_all,none,0.5875018835067749
113,112,113,112,approximation,newton's_method,1,gold_all,none,0.4359881281852722
6,101,6,101,algorithm,computational_chemistry,1,gold_all,none,0.33061251044273376
72,114,72,114,compiler,symbol_table,1,gold_all,none,0.6649691462516785
25,115,25,115,logic,formal_language,1,gold_all,none,0.6148200035095215
19,116,19,116,machine_learning,document_classification,1,gold_all,none,0.539959728717804
15,117,15,117,computer_science,cryptography,1,gold_all,none,0.4745553433895111
19,118,19,118,machine_learning,reinforcement_learning,1,gold_all,none,0.5733580589294434
119,25,119,25,foundations_of_mathematics,logic,1,gold_all,none,0.6106758117675781
1,120,1,120,mathematics,partial_differential_equation,1,gold_all,none,0.4814580976963043
6,121,6,121,algorithm,dynamic_programming,1,gold_all,none,0.49864083528518677
1,2,1,2,mathematics,knowledge_representation_and_reasoning,1,gold_all,none,0.49163827300071716
123,122,123,122,continuous_function,stochastic_process,1,gold_all,none,0.397296667098999
124,19,124,19,computational_science,machine_learning,1,gold_all,none,0.5606147050857544
24,125,24,125,computer_programming,haskell_(programming_language),1,gold_all,none,0.5445852279663086
15,126,15,126,computer_science,abstraction_(computer_science),1,gold_all,none,0.4856595993041992
42,127,42,127,computer_graphics,rendering_(computer_graphics),1,gold_all,none,0.7639222741127014
49,85,49,85,computational_complexity_theory,software_engineering,1,gold_all,none,0.30890318751335144
1,128,1,128,mathematics,inequality_(mathematics),1,gold_all,none,0.4638746976852417
73,129,73,129,computer_architecture,central_processing_unit,1,gold_all,none,0.6906105279922485
22,90,22,90,programming_language,programming_paradigm,1,gold_all,none,0.6830465793609619
130,49,130,49,computational_problem,computational_complexity_theory,1,gold_all,none,0.6983134746551514
1,7,1,7,mathematics,combinatorics,1,gold_all,none,0.5864485502243042
15,131,15,131,computer_science,image_analysis,1,gold_all,none,0.42728397250175476
80,26,80,26,computer_network,distributed_computing,1,gold_all,none,0.7803979516029358
132,125,132,125,functional_programming,haskell_(programming_language),1,gold_all,none,0.7811365127563477
15,133,15,133,computer_science,data_type,1,gold_all,none,0.35420483350753784
6,50,6,50,algorithm,complexity,1,gold_all,none,0.6508664488792419
6,134,6,134,algorithm,p_versus_np_problem,1,gold_all,none,0.5010592937469482
22,135,22,135,programming_language,scripting_language,1,gold_all,none,0.8466700315475464
15,3,15,3,computer_science,algorithm_design,1,gold_all,none,0.5054435729980469
119,15,119,15,foundations_of_mathematics,computer_science,1,gold_all,none,0.61708664894104
22,136,22,136,programming_language,scope_(computer_science),1,gold_all,none,0.5891516208648682
136,137,136,137,scope_(computer_science),modular_programming,1,gold_all,none,0.5863957405090332
138,42,138,42,graphics,computer_graphics,1,gold_all,none,0.8669050931930542
105,12,105,12,analysis_of_algorithms,computer_vision,1,gold_all,none,0.46301892399787903
139,110,139,110,computing,parallel_computing,1,gold_all,none,0.6928761005401611
140,4,140,4,unsupervised_learning,natural_language_processing,1,gold_all,none,0.42568933963775635
130,141,130,141,computational_problem,list_of_undecidable_problems,1,gold_all,none,0.6141633987426758
127,142,127,142,rendering_(computer_graphics),ray_tracing_(graphics),1,gold_all,none,0.7654205560684204
20,143,20,143,graph_theory,social_network,1,gold_all,none,0.7676712870597839
52,144,52,144,data,statistical_hypothesis_testing,1,gold_all,none,0.4924967885017395
145,58,145,58,numerical_analysis,artificial_intelligence,1,gold_all,none,0.41705986857414246
77,45,77,45,data_structure,software_development,1,gold_all,none,0.3252347707748413
6,146,6,146,algorithm,communications_protocol,1,gold_all,none,0.4193539321422577
148,147,148,147,expert_system,question_answering,1,gold_all,none,0.47411859035491943
10,6,10,6,mathematical_induction,algorithm,1,gold_all,none,0.4808158278465271
36,149,36,149,probability_theory,information_theory,1,gold_all,none,0.6181458234786987
94,122,94,122,random_variable,stochastic_process,1,gold_all,none,0.6100873351097107
24,26,24,26,computer_programming,distributed_computing,1,gold_all,none,0.47819268703460693
52,93,52,93,data,graphical_model,1,gold_all,none,0.35076797008514404
106,150,106,150,finite_set,recursively_enumerable_set,1,gold_all,none,0.63011634349823
6,151,6,151,algorithm,machine_translation,1,gold_all,none,0.4144878089427948
152,49,152,49,integer,computational_complexity_theory,1,gold_all,none,0.32550686597824097
39,22,39,22,computer,programming_language,1,gold_all,none,0.6829046607017517
25,153,25,153,logic,propositional_calculus,1,gold_all,none,0.7148648500442505
39,154,39,154,computer,c++,1,gold_all,none,0.6505728960037231
24,136,24,136,computer_programming,scope_(computer_science),1,gold_all,none,0.5773324966430664
20,34,20,34,graph_theory,shortest_path_problem,1,gold_all,none,0.6154394149780273
52,155,52,155,data,inter-process_communication,1,gold_all,none,0.31849098205566406
95,65,95,65,string_(computer_science),parsing,1,gold_all,none,0.6022281646728516
156,32,156,32,regular_expression,lexical_analysis,1,gold_all,none,0.656251847743988
157,62,157,62,security,computer_security,1,gold_all,none,0.8581183552742004
52,57,52,57,data,data_mining,1,gold_all,none,0.6469782590866089
105,60,105,60,analysis_of_algorithms,robotics,1,gold_all,none,0.32979848980903625
158,6,158,6,theoretical_computer_science,algorithm,1,gold_all,none,0.474062979221344
121,159,121,159,dynamic_programming,hidden_markov_model,1,gold_all,none,0.4477619528770447
39,42,39,42,computer,computer_graphics,1,gold_all,none,0.5124768018722534
19,160,19,160,machine_learning,sentiment_analysis,1,gold_all,none,0.5043624639511108
6,48,6,48,algorithm,computational_geometry,1,gold_all,none,0.39892345666885376
158,161,158,161,theoretical_computer_science,quantum_computer,1,gold_all,none,0.41406261920928955
162,146,162,146,communication,communications_protocol,1,gold_all,none,0.8051486015319824
164,163,164,163,linear_algebra,mathematical_optimization,1,gold_all,none,0.5909709930419922
17,57,17,57,database,data_mining,1,gold_all,none,0.5352216958999634
29,158,29,158,computation,theoretical_computer_science,1,gold_all,none,0.5878683924674988
166,165,166,165,database_management_system,concurrency_control,1,gold_all,none,0.5354651212692261
24,167,24,167,computer_programming,java_(programming_language),1,gold_all,none,0.6104377508163452
168,146,168,146,synchronization,communications_protocol,1,gold_all,none,0.5833491086959839
25,58,25,58,logic,artificial_intelligence,1,gold_all,none,0.6410223841667175
129,27,129,27,central_processing_unit,operating_system,1,gold_all,none,0.5918751955032349
11,117,11,117,mathematical_proof,cryptography,1,gold_all,none,0.46390604972839355
170,169,170,169,ordinary_differential_equation,boundary_value_problem,1,gold_all,none,0.6091521382331848
1,171,1,171,mathematics,probability,1,gold_all,none,0.6040419936180115
6,172,6,172,algorithm,recurrence_relation,1,gold_all,none,0.4466340243816376
173,98,173,98,abstract_data_type,object-oriented_programming,1,gold_all,none,0.6939650774002075
6,163,6,163,algorithm,mathematical_optimization,1,gold_all,none,0.6389578580856323
175,174,175,174,relational_algebra,relational_database_management_system,1,gold_all,none,0.7631269693374634
77,95,77,95,data_structure,string_(computer_science),1,gold_all,none,0.5251917839050293
176,54,176,54,conditional_probability,markov_chain,1,gold_all,none,0.6180894374847412
49,177,49,177,computational_complexity_theory,undecidable_problem,1,gold_all,none,0.5205754041671753
29,81,29,81,computation,concurrency_(computer_science),1,gold_all,none,0.5122990608215332
79,178,79,178,expected_value,poisson_distribution,1,gold_all,none,0.35081321001052856
39,55,39,55,computer,arithmetic_logic_unit,1,gold_all,none,0.47953590750694275
94,54,94,54,random_variable,markov_chain,1,gold_all,none,0.4804983139038086
15,62,15,62,computer_science,computer_security,1,gold_all,none,0.5228704214096069
10,179,10,179,mathematical_induction,automated_theorem_proving,1,gold_all,none,0.5865719318389893
94,51,94,51,random_variable,statistical_inference,1,gold_all,none,0.5463294982910156
48,180,48,180,computational_geometry,computer_animation,1,gold_all,none,0.3501424193382263
20,181,20,181,graph_theory,random_walk,1,gold_all,none,0.5698724389076233
182,58,182,58,reason,artificial_intelligence,1,gold_all,none,0.6207811236381531
62,67,62,67,computer_security,malware,1,gold_all,none,0.6493883728981018
44,174,44,174,relational_database,relational_database_management_system,1,gold_all,none,0.9085358381271362
184,183,184,183,assembly_language,compiler_optimization,1,gold_all,none,0.6739715337753296
27,185,27,185,operating_system,embedded_system,1,gold_all,none,0.7069739103317261
39,186,39,186,computer,concurrent_computing,1,gold_all,none,0.5936115980148315
171,187,171,187,probability,signal_processing,1,gold_all,none,0.45706406235694885
132,188,132,188,functional_programming,pattern_matching,1,gold_all,none,0.3848929703235626
79,189,79,189,expected_value,estimation_theory,1,gold_all,none,0.4789472222328186
1,49,1,49,mathematics,computational_complexity_theory,1,gold_all,none,0.426025927066803
108,170,108,170,polynomial,ordinary_differential_equation,1,gold_all,none,0.4569704532623291
6,190,6,190,algorithm,recursion_(computer_science),1,gold_all,none,0.5682556629180908
15,98,15,98,computer_science,object-oriented_programming,1,gold_all,none,0.49614930152893066
22,96,22,96,programming_language,query_language,1,gold_all,none,0.6086554527282715
3,48,3,48,algorithm_design,computational_geometry,1,gold_all,none,0.3688811659812927
192,191,192,191,mathematical_model,game_theory,1,gold_all,none,0.41322553157806396
193,42,193,42,image,computer_graphics,1,gold_all,none,0.5358647108078003
1,180,1,180,mathematics,computer_animation,1,gold_all,none,0.334708034992218
95,115,95,115,string_(computer_science),formal_language,1,gold_all,none,0.5986217260360718
62,194,62,194,computer_security,network_security,1,gold_all,none,0.7878278493881226
52,71,52,71,data,relational_model,1,gold_all,none,0.5796138644218445
166,44,166,44,database_management_system,relational_database,1,gold_all,none,0.7262289524078369
15,195,15,195,computer_science,time_complexity,1,gold_all,none,0.4546610713005066
20,0,20,0,graph_theory,random_graph,1,gold_all,none,0.689958393573761
15,44,15,44,computer_science,relational_database,1,gold_all,none,0.38535475730895996
29,6,29,6,computation,algorithm,1,gold_all,none,0.8057219982147217
39,15,39,15,computer,computer_science,1,gold_all,none,0.6526581048965454
29,196,29,196,computation,turing_machine,1,gold_all,none,0.666730523109436
51,93,51,93,statistical_inference,graphical_model,1,gold_all,none,0.4984484314918518
79,197,79,197,expected_value,kalman_filter,1,gold_all,none,0.26974087953567505
15,198,15,198,computer_science,coding_theory,1,gold_all,none,0.5105489492416382
1,172,1,172,mathematics,recurrence_relation,1,gold_all,none,0.4479054808616638
77,90,77,90,data_structure,programming_paradigm,1,gold_all,none,0.47639450430870056
52,80,52,80,data,computer_network,1,gold_all,none,0.40289127826690674
199,171,199,171,uncertainty,probability,1,gold_all,none,0.7053148746490479
60,200,60,200,robotics,autonomous_robot,1,gold_all,none,0.8222521543502808
6,105,6,105,algorithm,analysis_of_algorithms,1,gold_all,none,0.7001635432243347
15,201,15,201,computer_science,np_(complexity),1,gold_all,none,0.47108399868011475
6,202,6,202,algorithm,genetic_algorithm,1,gold_all,none,0.5481972098350525
54,203,54,203,markov_chain,speech_recognition,1,gold_all,none,0.346452534198761
205,204,205,204,routing,internet,1,gold_all,none,0.7428951263427734
196,201,196,201,turing_machine,np_(complexity),1,gold_all,none,0.5599809288978577
206,200,206,200,motion_planning,autonomous_robot,1,gold_all,none,0.7121516466140747
17,207,17,207,database,sql,1,gold_all,none,0.7379270792007446
98,208,98,208,object-oriented_programming,python_(programming_language),1,gold_all,none,0.660868763923645
37,209,37,209,algebra,calculus,1,gold_all,none,0.6695349216461182
39,85,39,85,computer,software_engineering,1,gold_all,none,0.5504350662231445
94,210,94,210,random_variable,correlation_and_dependence,1,gold_all,none,0.4650595784187317
1,106,1,106,mathematics,finite_set,1,gold_all,none,0.43036961555480957
29,211,29,211,computation,monad_(functional_programming),1,gold_all,none,0.4698232114315033
6,117,6,117,algorithm,cryptography,1,gold_all,none,0.5130746364593506
15,207,15,207,computer_science,sql,1,gold_all,none,0.42741334438323975
129,212,129,212,central_processing_unit,pipeline_(computing),1,gold_all,none,0.48260098695755005
77,213,77,213,data_structure,data_warehouse,1,gold_all,none,0.5198820233345032
22,125,22,125,programming_language,haskell_(programming_language),1,gold_all,none,0.6220881938934326
15,85,15,85,computer_science,software_engineering,1,gold_all,none,0.5532251596450806
22,214,22,214,programming_language,programmer,1,gold_all,none,0.7711743116378784
145,215,145,215,numerical_analysis,interpolation,1,gold_all,none,0.49223965406417847
15,66,15,66,computer_science,finite-state_machine,1,gold_all,none,0.33970263600349426
110,63,110,63,parallel_computing,cache_coherence,1,gold_all,none,0.6440842151641846
15,216,15,216,computer_science,cluster_analysis,1,gold_all,none,0.388526976108551
217,179,217,179,predicate_logic,automated_theorem_proving,1,gold_all,none,0.6345619559288025
49,201,49,201,computational_complexity_theory,np_(complexity),1,gold_all,none,0.7090297937393188
3,42,3,42,algorithm_design,computer_graphics,1,gold_all,none,0.3642525374889374
19,93,19,93,machine_learning,graphical_model,1,gold_all,none,0.3999970257282257
79,54,79,54,expected_value,markov_chain,1,gold_all,none,0.41850173473358154
66,32,66,32,finite-state_machine,lexical_analysis,1,gold_all,none,0.4824986457824707
145,218,145,218,numerical_analysis,finite_difference,1,gold_all,none,0.6040888428688049
110,219,110,219,parallel_computing,graphics_processing_unit,1,gold_all,none,0.7065790295600891
24,190,24,190,computer_programming,recursion_(computer_science),1,gold_all,none,0.48085880279541016
17,220,17,220,database,transaction_processing,1,gold_all,none,0.6017044186592102
156,72,156,72,regular_expression,compiler,1,gold_all,none,0.23175299167633057
162,221,162,221,communication,wireless_sensor_network,1,gold_all,none,0.5764362215995789
15,76,15,76,computer_science,b-tree,1,gold_all,none,0.30439475178718567
119,49,119,49,foundations_of_mathematics,computational_complexity_theory,1,gold_all,none,0.49449706077575684
222,70,222,70,information_security,information_assurance,1,gold_all,none,0.881748378276825
39,223,39,223,computer,web_browser,1,gold_all,none,0.5994170904159546
1,11,1,11,mathematics,mathematical_proof,1,gold_all,none,0.5618317723274231
15,49,15,49,computer_science,computational_complexity_theory,1,gold_all,none,0.5979095101356506
24,208,24,208,computer_programming,python_(programming_language),1,gold_all,none,0.6842509508132935
217,71,217,71,predicate_logic,relational_model,1,gold_all,none,0.5795822143554688
15,72,15,72,computer_science,compiler,1,gold_all,none,0.3576279878616333
73,224,73,224,computer_architecture,cpu_cache,1,gold_all,none,0.7049627304077148
6,59,6,59,algorithm,divide_and_conquer_algorithm,1,gold_all,none,0.45393723249435425
39,24,39,24,computer,computer_programming,1,gold_all,none,0.7493114471435547
225,98,225,98,design_pattern_(computer_science),object-oriented_programming,1,gold_all,none,0.6844556331634521
49,226,49,226,computational_complexity_theory,randomized_algorithm,1,gold_all,none,0.3318830132484436
3,49,3,49,algorithm_design,computational_complexity_theory,1,gold_all,none,0.43979376554489136
152,108,152,108,integer,polynomial,1,gold_all,none,0.5111638307571411
108,6,108,6,polynomial,algorithm,1,gold_all,none,0.5280841588973999
129,110,129,110,central_processing_unit,parallel_computing,1,gold_all,none,0.6586588621139526
6,103,6,103,algorithm,string_searching_algorithm,1,gold_all,none,0.47150880098342896
227,98,227,98,object_(computer_science),object-oriented_programming,1,gold_all,none,0.8861922025680542
39,228,39,228,computer,application_software,1,gold_all,none,0.6580218076705933
156,103,156,103,regular_expression,string_searching_algorithm,1,gold_all,none,0.7036595344543457
1,50,1,50,mathematics,complexity,1,gold_all,none,0.543721616268158
19,229,19,229,machine_learning,neural_network,1,gold_all,none,0.5888908505439758
77,65,77,65,data_structure,parsing,1,gold_all,none,0.4185691475868225
196,105,196,105,turing_machine,analysis_of_algorithms,1,gold_all,none,0.4625051021575928
79,53,79,53,expected_value,martingale_(probability_theory),1,gold_all,none,0.4980931580066681
51,28,51,28,statistical_inference,monte_carlo_method,1,gold_all,none,0.47429582476615906
133,230,133,230,data_type,parametric_polymorphism,1,gold_all,none,0.7003306746482849
169,218,169,218,boundary_value_problem,finite_difference,1,gold_all,none,0.5345437526702881
72,167,72,167,compiler,java_(programming_language),1,gold_all,none,0.5026969909667969
3,165,3,165,algorithm_design,concurrency_control,1,gold_all,none,0.3848973512649536
15,227,15,227,computer_science,object_(computer_science),1,gold_all,none,0.5142769813537598
15,77,15,77,computer_science,data_structure,1,gold_all,none,0.4701363444328308
87,31,87,31,control_flow,recursion,1,gold_all,none,0.6511005759239197
98,154,98,154,object-oriented_programming,c++,1,gold_all,none,0.5466845035552979
39,27,39,27,computer,operating_system,1,gold_all,none,0.7005789875984192
222,68,222,68,information_security,authentication,1,gold_all,none,0.7278444170951843
27,239,27,239,operating_system,deadlock,1,gold_all,none,0.5373538732528687
15,132,15,132,computer_science,functional_programming,1,gold_all,none,0.4658382534980774
27,240,27,240,operating_system,system_call,1,gold_all,none,0.7446828484535217
136,241,136,241,scope_(computer_science),lisp_(programming_language),1,gold_all,none,0.4314919710159302
15,130,15,130,computer_science,computational_problem,1,gold_all,none,0.574582040309906
163,242,163,242,mathematical_optimization,gradient_descent,1,gold_all,none,0.6914581060409546
243,6,243,6,problem_solving,algorithm,1,gold_all,none,0.6366586089134216
72,244,72,244,compiler,perl,1,gold_all,none,0.3881914019584656
171,245,171,245,probability,pattern_recognition,1,gold_all,none,0.5309242010116577
136,167,136,167,scope_(computer_science),java_(programming_language),1,gold_all,none,0.4923490285873413
39,19,39,19,computer,machine_learning,1,gold_all,none,0.756081223487854
42,246,42,246,computer_graphics,volume_rendering,1,gold_all,none,0.5672635436058044
18,80,18,80,data_(computing),computer_network,1,gold_all,none,0.47718971967697144
49,41,49,41,computational_complexity_theory,complexity_class,1,gold_all,none,0.7940070629119873
15,165,15,165,computer_science,concurrency_control,1,gold_all,none,0.363957017660141
39,208,39,208,computer,python_(programming_language),1,gold_all,none,0.646385669708252
6,150,6,150,algorithm,recursively_enumerable_set,1,gold_all,none,0.48840245604515076
247,226,247,226,randomization,randomized_algorithm,1,gold_all,none,0.856559157371521
22,72,22,72,programming_language,compiler,1,gold_all,none,0.6438977718353271
7,105,7,105,combinatorics,analysis_of_algorithms,1,gold_all,none,0.5538977980613708
77,167,77,167,data_structure,java_(programming_language),1,gold_all,none,0.47473853826522827
77,85,77,85,data_structure,software_engineering,1,gold_all,none,0.3688865900039673
6,248,6,248,algorithm,parallel_algorithm,1,gold_all,none,0.5011537075042725
250,249,250,249,user_interface,interaction_design,1,gold_all,none,0.7258601784706116
6,251,6,251,algorithm,web_search_engine,1,gold_all,none,0.44641563296318054
27,252,27,252,operating_system,computer_software,1,gold_all,none,0.7034711837768555
80,253,80,253,computer_network,packet_switching,1,gold_all,none,0.6419127583503723
39,205,39,205,computer,routing,1,gold_all,none,0.5735019445419312
254,127,254,127,shading,rendering_(computer_graphics),1,gold_all,none,0.6465727090835571
139,27,139,27,computing,operating_system,1,gold_all,none,0.619841456413269
22,255,22,255,programming_language,lazy_evaluation,1,gold_all,none,0.4041595458984375
126,6,126,6,abstraction_(computer_science),algorithm,1,gold_all,none,0.5940321683883667
256,22,256,22,computability,programming_language,1,gold_all,none,0.45204246044158936
61,200,61,200,robot,autonomous_robot,1,gold_all,none,0.8671330809593201
1,145,1,145,mathematics,numerical_analysis,1,gold_all,none,0.5793473124504089
15,203,15,203,computer_science,speech_recognition,1,gold_all,none,0.3678843080997467
15,257,15,257,computer_science,program_analysis,1,gold_all,none,0.49792054295539856
24,132,24,132,computer_programming,functional_programming,1,gold_all,none,0.6033300161361694
58,118,58,118,artificial_intelligence,reinforcement_learning,1,gold_all,none,0.46249890327453613
91,258,91,258,matrix_(mathematics),sparse_matrix,1,gold_all,none,0.5495901107788086
116,160,116,160,document_classification,sentiment_analysis,1,gold_all,none,0.6462416052818298
24,13,24,13,computer_programming,image_processing,1,gold_all,none,0.45530402660369873
24,12,24,12,computer_programming,computer_vision,1,gold_all,none,0.5792324542999268
15,259,15,259,computer_science,big_data,1,gold_all,none,0.47293514013290405
17,166,17,166,database,database_management_system,1,gold_all,none,0.806208074092865
260,37,260,37,arithmetic,algebra,1,gold_all,none,0.7507711052894592
121,261,121,261,dynamic_programming,graph_coloring,1,gold_all,none,0.31166428327560425
39,262,39,262,computer,user_interface_design,1,gold_all,none,0.5313272476196289
39,129,39,129,computer,central_processing_unit,1,gold_all,none,0.6278083324432373
15,248,15,248,computer_science,parallel_algorithm,1,gold_all,none,0.36503076553344727
62,117,62,117,computer_security,cryptography,1,gold_all,none,0.7560781836509705
1,263,1,263,mathematics,cryptanalysis,1,gold_all,none,0.5335503816604614
24,101,24,101,computer_programming,computational_chemistry,1,gold_all,none,0.35485923290252686
49,105,49,105,computational_complexity_theory,analysis_of_algorithms,1,gold_all,none,0.5953294634819031
39,264,39,264,computer,internet_protocol_suite,1,gold_all,none,0.4933936595916748
31,59,31,59,recursion,divide_and_conquer_algorithm,1,gold_all,none,0.5641669034957886
265,103,265,103,introduction_to_algorithms,string_searching_algorithm,1,gold_all,none,0.37699365615844727
22,266,22,266,programming_language,matlab,1,gold_all,none,0.597996711730957
234,15,234,15,discrete_mathematics,computer_science,1,gold_all,none,0.5425353646278381
98,45,98,45,object-oriented_programming,software_development,1,gold_all,none,0.5904805660247803
4,160,4,160,natural_language_processing,sentiment_analysis,1,gold_all,none,0.7234225273132324
24,135,24,135,computer_programming,scripting_language,1,gold_all,none,0.699123740196228
256,267,256,267,computability,pushdown_automaton,1,gold_all,none,0.35794582962989807
79,181,79,181,expected_value,random_walk,1,gold_all,none,0.47672006487846375
