source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
150,238,150,238,model parameters,validation set,0,train,label_file_random,0.5903842449188232
131,220,131,220,machine learning algorithm,support vector,0,train,label_file_random,0.5505127310752869
57,167,57,167,expectation maximization,online learning,0,train,label_file_random,0.31617236137390137
186,203,186,203,positive data,regression problem,0,train,label_file_random,0.4097469449043274
27,110,27,110,computer vision,learning curve,0,train,label_file_random,0.3135587275028229
88,171,88,171,recall,optimization problem,0,train,label_file_random,0.3534410297870636
131,157,131,157,machine learning algorithm,negative example,0,train,label_file_random,0.3705940842628479
56,130,56,130,evaluation metrics,machine learning,0,train,label_file_random,0.5178415179252625
170,226,170,226,optimization objective,test data set,0,train,label_file_random,0.4208318591117859
81,132,81,132,gradient descent,machine learning application,0,train,label_file_random,0.4412318170070648
157,226,157,226,negative example,test data set,0,train,label_file_random,0.5147562026977539
59,127,59,127,face detection,logistic regression,0,train,label_file_random,0.32673224806785583
36,142,36,142,covariance matrix,mean normalization,0,train,label_file_random,0.48891139030456543
41,162,41,162,data set,normal equation,0,train,label_file_random,0.3245639503002167
114,204,114,204,learning system,regularization,0,train,label_file_random,0.5679992437362671
126,214,126,214,logistic function,squared error,0,train,label_file_random,0.3609723448753357
83,242,83,242,hidden layer,overfitting,0,train,label_file_random,0.39359211921691895
146,238,146,238,minimization problem,validation set,0,train,label_file_random,0.44488826394081116
22,130,22,130,cluster center,machine learning,0,train,label_file_random,0.32610270380973816
37,61,37,61,cross validation,false positives,0,train,label_file_random,0.44878077507019043
111,133,111,133,learning method,machine learning system,0,train,label_file_random,0.5318198800086975
25,50,25,50,collaborative filtering,dimensionality reduction,0,train,label_file_random,0.45856618881225586
64,218,64,218,feature scaling,string kernel,0,train,label_file_random,0.2899295389652252
27,221,27,221,computer vision,support vector machine,0,train,label_file_random,0.4540783166885376
115,238,115,238,least squares,validation set,0,train,label_file_random,0.46434393525123596
50,202,50,202,dimensionality reduction,regression model,0,train,label_file_random,0.41598379611968994
19,133,19,133,classification approach,machine learning system,0,train,label_file_random,0.5181335210800171
123,219,123,219,local optima,supervised learning,0,train,label_file_random,0.3405982255935669
150,194,150,194,model parameters,prior probability,0,train,label_file_random,0.4608525335788727
24,157,24,157,clustering algorithm,negative example,0,train,label_file_random,0.3410142660140991
27,121,27,121,computer vision,linear regression,0,train,label_file_random,0.3201354444026947
41,48,41,48,data set,derivative term,0,train,label_file_random,0.3848841190338135
117,202,117,202,linear algebra,regression model,0,train,label_file_random,0.4106888175010681
60,238,60,238,false negative,validation set,0,train,label_file_random,0.5277001261711121
82,112,82,112,greedy algorithm,learning problem,0,train,label_file_random,0.47717851400375366
143,230,143,230,mean square error,training error,0,train,label_file_random,0.7118189334869385
204,214,204,214,regularization,squared error,0,train,label_file_random,0.45369842648506165
89,213,89,213,hypothesis,square projection error,0,train,label_file_random,0.4322274625301361
114,165,114,165,learning system,matrix,0,train,label_file_random,0.4665209949016571
171,184,171,184,optimization problem,polynomial terms,0,train,label_file_random,0.3401739299297333
54,228,54,228,error cost function,training data,0,train,label_file_random,0.5731258392333984
118,136,118,136,linear classifier,matrix factorization,0,train,label_file_random,0.3994225263595581
178,229,178,229,pca algorithm,training data set,0,train,label_file_random,0.3388621211051941
77,158,77,158,global optimum,neural network,0,train,label_file_random,0.33054372668266296
110,114,110,114,learning curve,learning system,0,train,label_file_random,0.6282552480697632
26,104,26,104,features,kernel regression,0,train,label_file_random,0.439741313457489
150,219,150,219,model parameters,supervised learning,0,train,label_file_random,0.5255440473556519
18,88,18,88,classification accuracy,recall,0,train,label_file_random,0.7462985515594482
5,53,5,53,anomaly detection,error analysis,0,train,label_file_random,0.5107467174530029
35,88,35,88,coordinate descent,recall,0,train,label_file_random,0.26077505946159363
13,79,13,79,big data sets,gradient ascent,0,train,label_file_random,0.2930629253387451
136,228,136,228,matrix factorization,training data,0,train,label_file_random,0.3198559582233429
29,169,29,169,conditional distribution,optimization algorithms,0,train,label_file_random,0.2722404897212982
23,150,23,150,cluster,model parameters,0,train,label_file_random,0.3191840648651123
89,169,89,169,hypothesis,optimization algorithms,0,train,label_file_random,0.47472912073135376
49,205,49,205,design matrix,regularized linear regression,0,train,label_file_random,0.48676958680152893
81,141,81,141,gradient descent,maximum likelihood estimate,0,train,label_file_random,0.4837445616722107
97,123,97,123,input units,local optima,0,train,label_file_random,0.3131011128425598
5,204,5,204,anomaly detection,regularization,0,train,label_file_random,0.4666314125061035
87,121,87,121,precision,linear regression,0,train,label_file_random,0.3762285113334656
26,78,26,78,features,gradient algorithm,0,train,label_file_random,0.37905409932136536
131,184,131,184,machine learning algorithm,polynomial terms,0,train,label_file_random,0.3957716226577759
104,238,104,238,kernel regression,validation set,0,train,label_file_random,0.40361395478248596
64,222,64,222,feature scaling,svm optimization,0,train,label_file_random,0.41416043043136597
100,133,100,133,k means,machine learning system,0,train,label_file_random,0.41210851073265076
25,186,25,186,collaborative filtering,positive data,0,train,label_file_random,0.25085878372192383
13,26,13,26,big data sets,features,0,train,label_file_random,0.4311046004295349
171,219,171,219,optimization problem,supervised learning,0,train,label_file_random,0.5654383897781372
118,176,118,176,linear classifier,parameter vector,0,train,label_file_random,0.5147364139556885
77,122,77,122,global optimum,local minimum,0,train,label_file_random,0.5795385241508484
70,226,70,226,gaussian kernel,test data set,0,train,label_file_random,0.369464248418808
41,224,41,224,data set,symmetric matrix,0,train,label_file_random,0.39021384716033936
106,231,106,231,labeled data,transfer learning,0,train,label_file_random,0.5356330871582031
51,111,51,111,document retrieval,learning method,0,train,label_file_random,0.35990554094314575
130,172,130,172,machine learning,output label,0,train,label_file_random,0.4952722191810608
77,89,77,89,global optimum,hypothesis,0,train,label_file_random,0.4805319607257843
120,143,120,143,linear model,mean square error,0,train,label_file_random,0.5615168213844299
203,214,203,214,regression problem,squared error,0,train,label_file_random,0.544520378112793
18,146,18,146,classification accuracy,minimization problem,0,train,label_file_random,0.32088881731033325
34,219,34,219,convex function,supervised learning,0,train,label_file_random,0.4204852283000946
81,151,81,151,gradient descent,model selection,0,train,label_file_random,0.47476518154144287
109,127,109,127,latent dirichlet allocation,logistic regression,0,train,label_file_random,0.26709020137786865
110,217,110,217,learning curve,stochastic gradient algorithm,0,train,label_file_random,0.4046784043312073
198,224,198,224,random variable,symmetric matrix,0,train,label_file_random,0.35169586539268494
86,112,86,112,high order polynomial,learning problem,0,train,label_file_random,0.35058754682540894
23,57,23,57,cluster,expectation maximization,0,train,label_file_random,0.5201438069343567
82,238,82,238,greedy algorithm,validation set,0,train,label_file_random,0.37645047903060913
208,238,208,238,sentiment classifier,validation set,0,train,label_file_random,0.37517493963241577
82,111,82,111,greedy algorithm,learning method,0,train,label_file_random,0.47874581813812256
127,181,127,181,logistic regression,polynomial features,0,train,label_file_random,0.4528300166130066
142,178,142,178,mean normalization,pca algorithm,0,train,label_file_random,0.4675387144088745
41,64,41,64,data set,feature scaling,0,train,label_file_random,0.4133400321006775
64,204,64,204,feature scaling,regularization,0,train,label_file_random,0.5070328712463379
168,226,168,226,optimal solution,test data set,0,train,label_file_random,0.4127641022205353
1,169,1,169,activation values,optimization algorithms,0,train,label_file_random,0.3646615147590637
89,186,89,186,hypothesis,positive data,0,train,label_file_random,0.4517262578010559
186,202,186,202,positive data,regression model,0,train,label_file_random,0.41853833198547363
152,218,152,218,multi-class classification,string kernel,0,train,label_file_random,0.2998396158218384
27,64,27,64,computer vision,feature scaling,0,train,label_file_random,0.36264675855636597
26,243,26,243,features,underfitting,0,train,label_file_random,0.4958641529083252
37,127,37,127,cross validation,logistic regression,0,train,label_file_random,0.41202569007873535
44,238,44,238,decision tree,validation set,0,train,label_file_random,0.5213049650192261
116,158,116,158,likelihood function,neural network,0,train,label_file_random,0.3855889141559601
112,150,112,150,learning problem,model parameters,0,train,label_file_random,0.47772902250289917
5,56,5,56,anomaly detection,evaluation metrics,0,train,label_file_random,0.35729262232780457
5,90,5,90,anomaly detection,identity matrics,0,train,label_file_random,0.31051814556121826
186,230,186,230,positive data,training error,0,train,label_file_random,0.4943664073944092
12,176,12,176,bias variance trade-off,parameter vector,0,train,label_file_random,0.5061390995979309
104,242,104,242,kernel regression,overfitting,0,train,label_file_random,0.47204387187957764
120,150,120,150,linear model,model parameters,0,train,label_file_random,0.5446019172668457
12,185,12,185,bias variance trade-off,positive class,0,train,label_file_random,0.30739033222198486
7,217,7,217,batch gradient descent,stochastic gradient algorithm,0,train,label_file_random,0.7812629342079163
133,229,133,229,machine learning system,training data set,0,train,label_file_random,0.5811125040054321
127,128,127,128,logistic regression,loss function,0,train,label_file_random,0.44561582803726196
14,238,14,238,binary classification,validation set,0,train,label_file_random,0.4421481490135193
41,116,41,116,data set,likelihood function,0,train,label_file_random,0.38365495204925537
111,117,111,117,learning method,linear algebra,0,train,label_file_random,0.41565191745758057
18,89,18,89,classification accuracy,hypothesis,0,train,label_file_random,0.4500930607318878
10,238,10,238,bias problem,validation set,0,train,label_file_random,0.5152177810668945
88,121,88,121,recall,linear regression,0,train,label_file_random,0.3889239728450775
127,161,127,161,logistic regression,nonlinear hypotheses,0,train,label_file_random,0.4252421259880066
89,98,89,98,hypothesis,iterative algorithm,0,train,label_file_random,0.3972150981426239
202,230,202,230,regression model,training error,0,train,label_file_random,0.5714067220687866
8,148,8,148,bayesian approach,mixture model,0,train,label_file_random,0.5224411487579346
24,211,24,211,clustering algorithm,square distances,0,train,label_file_random,0.4721642732620239
96,236,96,236,input space,unsupervised learning,0,train,label_file_random,0.4009518027305603
50,88,50,88,dimensionality reduction,recall,0,train,label_file_random,0.411391019821167
94,165,94,165,input data,matrix,0,train,label_file_random,0.46892333030700684
48,176,48,176,derivative term,parameter vector,0,train,label_file_random,0.5275210738182068
76,103,76,103,global minimum,kernel function,0,train,label_file_random,0.41520217061042786
23,175,23,175,cluster,parameter estimation,0,train,label_file_random,0.34749099612236023
0,139,0,139,activation function,matrix vector multiplication,0,train,label_file_random,0.5032957792282104
42,74,42,74,decision boundaries,generalized linear models,0,train,label_file_random,0.33842265605926514
35,191,35,191,coordinate descent,predicted value,0,train,label_file_random,0.3328053057193756
42,43,42,43,decision boundaries,decision stamp,0,train,label_file_random,0.5410093069076538
25,44,25,44,collaborative filtering,decision tree,0,train,label_file_random,0.333538293838501
26,172,26,172,features,output label,0,train,label_file_random,0.5367020964622498
193,211,193,211,principle components,square distances,0,train,label_file_random,0.3760516345500946
100,229,100,229,k means,training data set,0,train,label_file_random,0.4036177396774292
63,229,63,229,feature extraction,training data set,0,train,label_file_random,0.46081531047821045
40,130,40,130,data representation,machine learning,0,train,label_file_random,0.5935438871383667
156,242,156,242,nearest neighbors,overfitting,0,train,label_file_random,0.3879229426383972
171,226,171,226,optimization problem,test data set,0,train,label_file_random,0.36058270931243896
158,223,158,223,neural network,svm packages,0,train,label_file_random,0.34449315071105957
56,239,56,239,evaluation metrics,variance problem,0,train,label_file_random,0.43182194232940674
83,122,83,122,hidden layer,local minimum,0,train,label_file_random,0.4282742738723755
100,194,100,194,k means,prior probability,0,train,label_file_random,0.35001274943351746
54,127,54,127,error cost function,logistic regression,0,train,label_file_random,0.4957210421562195
100,224,100,224,k means,symmetric matrix,0,train,label_file_random,0.3732732832431793
152,222,152,222,multi-class classification,svm optimization,0,train,label_file_random,0.4240915775299072
83,111,83,111,hidden layer,learning method,0,train,label_file_random,0.4865082800388336
115,235,115,235,least squares,unnormalized features,0,train,label_file_random,0.4114633798599243
64,103,64,103,feature scaling,kernel function,0,train,label_file_random,0.4793395400047302
130,157,130,157,machine learning,negative example,0,train,label_file_random,0.3859606385231018
23,207,23,207,cluster,sentiment analysis,0,train,label_file_random,0.2839716374874115
77,130,77,130,global optimum,machine learning,0,train,label_file_random,0.4557516574859619
26,211,26,211,features,square distances,0,train,label_file_random,0.4109882116317749
35,150,35,150,coordinate descent,model parameters,0,train,label_file_random,0.39078471064567566
14,89,14,89,binary classification,hypothesis,0,train,label_file_random,0.523032546043396
22,140,22,140,cluster center,maximum likelihood,0,train,label_file_random,0.28494399785995483
1,139,1,139,activation values,matrix vector multiplication,0,train,label_file_random,0.48219969868659973
51,167,51,167,document retrieval,online learning,0,train,label_file_random,0.3337189257144928
70,89,70,89,gaussian kernel,hypothesis,0,train,label_file_random,0.485036164522171
173,240,173,240,output layer,vector multiplication,0,train,label_file_random,0.463656485080719
27,203,27,203,computer vision,regression problem,0,train,label_file_random,0.3666599690914154
79,112,79,112,gradient ascent,learning problem,0,train,label_file_random,0.44996708631515503
35,81,35,81,coordinate descent,gradient descent,0,train,label_file_random,0.6806349754333496
51,96,51,96,document retrieval,input space,0,train,label_file_random,0.43413740396499634
93,203,93,203,inner product,regression problem,0,train,label_file_random,0.3071160912513733
50,238,50,238,dimensionality reduction,validation set,0,train,label_file_random,0.3956214189529419
42,171,42,171,decision boundaries,optimization problem,0,train,label_file_random,0.427693247795105
13,133,13,133,big data sets,machine learning system,0,train,label_file_random,0.6289377212524414
34,128,34,128,convex function,loss function,0,train,label_file_random,0.6537085771560669
205,239,205,239,regularized linear regression,variance problem,0,train,label_file_random,0.4386889934539795
22,26,22,26,cluster center,features,0,train,label_file_random,0.3687477707862854
222,223,222,223,svm optimization,svm packages,0,train,label_file_random,0.7177743911743164
111,195,111,195,learning method,probabilistic model,0,train,label_file_random,0.43433165550231934
43,227,43,227,decision stamp,test error,0,train,label_file_random,0.3308652639389038
176,225,176,225,parameter vector,test data,0,train,label_file_random,0.5046933889389038
26,52,26,52,features,early stopping,0,train,label_file_random,0.34633755683898926
0,240,0,240,activation function,vector multiplication,0,train,label_file_random,0.4802926182746887
42,229,42,229,decision boundaries,training data set,0,train,label_file_random,0.4666355848312378
161,209,161,209,nonlinear hypotheses,sigmoid function,0,train,label_file_random,0.45482611656188965
84,180,84,180,hidden unit,photo ocr,0,train,label_file_random,0.268395334482193
125,177,125,177,log likelihood,partial derivative,0,train,label_file_random,0.32237324118614197
82,127,82,127,greedy algorithm,logistic regression,0,train,label_file_random,0.3013487160205841
37,111,37,111,cross validation,learning method,0,train,label_file_random,0.4879453778266907
119,127,119,127,linear kernel,logistic regression,0,train,label_file_random,0.4418525695800781
5,196,5,196,anomaly detection,probability density,0,train,label_file_random,0.6018309593200684
27,111,27,111,computer vision,learning method,0,train,label_file_random,0.3697490990161896
88,239,88,239,recall,variance problem,0,train,label_file_random,0.4416598677635193
37,53,37,53,cross validation,error analysis,0,train,label_file_random,0.6203510165214539
53,67,53,67,error analysis,feature vector,0,train,label_file_random,0.3503183424472809
50,89,50,89,dimensionality reduction,hypothesis,0,train,label_file_random,0.473016619682312
67,168,67,168,feature vector,optimal solution,0,train,label_file_random,0.4132472276687622
80,204,80,204,gradient checking,regularization,0,train,label_file_random,0.376834511756897
121,133,121,133,linear regression,machine learning system,0,train,label_file_random,0.49564868211746216
26,90,26,90,features,identity matrics,0,train,label_file_random,0.33326956629753113
22,71,22,71,cluster center,gaussian model,0,train,label_file_random,0.39567023515701294
56,134,56,134,evaluation metrics,massive training set,0,train,label_file_random,0.35444289445877075
93,218,93,218,inner product,string kernel,0,train,label_file_random,0.39813658595085144
55,98,55,98,estimated parameters,iterative algorithm,0,train,label_file_random,0.37115031480789185
111,181,111,181,learning method,polynomial features,0,train,label_file_random,0.40969318151474
51,136,51,136,document retrieval,matrix factorization,0,train,label_file_random,0.5068687200546265
12,93,12,93,bias variance trade-off,inner product,0,train,label_file_random,0.33236587047576904
17,127,17,127,character segmentation,logistic regression,0,train,label_file_random,0.2255949079990387
99,128,99,128,joint model probability,loss function,0,train,label_file_random,0.336699903011322
158,207,158,207,neural network,sentiment analysis,0,train,label_file_random,0.3457091152667999
65,170,65,170,feature selection,optimization objective,0,train,label_file_random,0.457869291305542
91,127,91,127,image classification,logistic regression,0,train,label_file_random,0.44565945863723755
119,152,119,152,linear kernel,multi-class classification,0,train,label_file_random,0.3670803904533386
21,81,21,81,classification problem,gradient descent,0,train,label_file_random,0.3696727156639099
20,238,20,238,classification error,validation set,0,train,label_file_random,0.614434540271759
37,236,37,236,cross validation,unsupervised learning,0,train,label_file_random,0.42716121673583984
115,203,115,203,least squares,regression problem,0,train,label_file_random,0.5604774951934814
81,203,81,203,gradient descent,regression problem,0,train,label_file_random,0.4899481534957886
178,219,178,219,pca algorithm,supervised learning,0,train,label_file_random,0.46545153856277466
88,230,88,230,recall,training error,0,train,label_file_random,0.5515075922012329
101,171,101,171,k nearest neighbors,optimization problem,0,train,label_file_random,0.3493994176387787
111,124,111,124,learning method,locality sensitive hashing,0,train,label_file_random,0.2491711527109146
48,97,48,97,derivative term,input units,0,train,label_file_random,0.48068171739578247
113,176,113,176,learning rate,parameter vector,0,train,label_file_random,0.5523388981819153
34,112,34,112,convex function,learning problem,0,train,label_file_random,0.4348282516002655
141,157,141,157,maximum likelihood estimate,negative example,0,train,label_file_random,0.38635605573654175
123,218,123,218,local optima,string kernel,0,train,label_file_random,0.11118480563163757
84,227,84,227,hidden unit,test error,0,train,label_file_random,0.33661752939224243
103,222,103,222,kernel function,svm optimization,0,train,label_file_random,0.6349687576293945
44,114,44,114,decision tree,learning system,0,train,label_file_random,0.5387006402015686
185,223,185,223,positive class,svm packages,0,train,label_file_random,0.33210957050323486
220,242,220,242,support vector,overfitting,0,train,label_file_random,0.49383556842803955
204,234,204,234,regularization,tuning parameter,0,train,label_file_random,0.5266268253326416
77,102,77,102,global optimum,k-means objective,0,train,label_file_random,0.45370206236839294
64,220,64,220,feature scaling,support vector,0,train,label_file_random,0.4195981025695801
117,141,117,141,linear algebra,maximum likelihood estimate,0,train,label_file_random,0.35791516304016113
119,158,119,158,linear kernel,neural network,0,train,label_file_random,0.42367541790008545
87,232,87,232,precision,true negatives,0,train,label_file_random,0.7334109544754028
27,35,27,35,computer vision,coordinate descent,0,train,label_file_random,0.369732141494751
51,101,51,101,document retrieval,k nearest neighbors,0,train,label_file_random,0.432170569896698
148,236,148,236,mixture model,unsupervised learning,0,train,label_file_random,0.46892988681793213
69,238,69,238,gaussian density,validation set,0,train,label_file_random,0.3212583363056183
16,110,16,110,character recognition,learning curve,0,train,label_file_random,0.3076481223106384
213,238,213,238,square projection error,validation set,0,train,label_file_random,0.40425992012023926
72,165,72,165,gaussian random variable,matrix,0,train,label_file_random,0.3160591721534729
60,165,60,165,false negative,matrix,0,train,label_file_random,0.3987129330635071
112,191,112,191,learning problem,predicted value,0,train,label_file_random,0.49603211879730225
76,113,76,113,global minimum,learning rate,0,train,label_file_random,0.5671007037162781
84,113,84,113,hidden unit,learning rate,0,train,label_file_random,0.4377920925617218
82,167,82,167,greedy algorithm,online learning,0,train,label_file_random,0.3552112281322479
7,229,7,229,batch gradient descent,training data set,0,train,label_file_random,0.5729305744171143
38,89,38,89,cross validation error,hypothesis,0,train,label_file_random,0.5229564905166626
76,81,76,81,global minimum,gradient descent,0,train,label_file_random,0.687391459941864
23,98,23,98,cluster,iterative algorithm,0,train,label_file_random,0.31820937991142273
120,202,120,202,linear model,regression model,0,train,label_file_random,0.7277353405952454
